IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_2_ch_20.root	4	2	20	24	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1634	Oct-04-2024_1637	Good	-0.049	0.269	1090	43.520	0.043	0.03904	0.970	Good	-0.153	0.237	Only polyfit	1502	114	nan	nan	41.907	0.129
10.73.137.112	apa_4_afe_2_ch_21.root	4	2	21	25	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1637	Oct-04-2024_1641	Good	-0.047	0.387	1090	43.527	0.064	0.03914	0.866	Good	-0.151	0.356	Only polyfit	1274	155	nan	nan	42.158	0.178
10.73.137.112	apa_4_afe_2_ch_22.root	4	2	22	26	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1641	Oct-04-2024_1645	Good	-0.045	0.216	1090	43.520	0.065	0.03905	0.957	Good	-0.153	0.232	Only polyfit	1392	181	nan	nan	42.024	0.205
10.73.137.112	apa_4_afe_2_ch_23.root	4	2	23	27	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1645	Oct-04-2024_1648	Good	-0.044	0.423	1090	43.520	0.064	0.03902	0.989	Good	-0.152	0.477	Only polyfit	1479	165	nan	nan	41.931	0.188
10.73.137.112	apa_4_afe_3_ch_24.root	4	3	24	30	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1649	Oct-04-2024_1652	Good	-0.046	0.207	1120	43.145	0.043	0.03885	-0.362	Good	-0.149	0.285	Only polyfit	1294	108	nan	nan	41.755	0.124
10.73.137.112	apa_4_afe_3_ch_25.root	4	3	25	31	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1652	Oct-04-2024_1656	Good	-0.048	0.370	1120	43.162	0.048	0.03899	-0.505	Good	-0.145	0.316	Only polyfit	1438	190	nan	nan	41.616	0.210
10.73.137.112	apa_4_afe_3_ch_26.root	4	3	26	32	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1656	Oct-04-2024_1700	Good	-0.050	0.288	1120	43.158	0.052	0.03896	-0.480	Good	-0.153	0.336	Only polyfit	1262	91	nan	nan	41.802	0.111
10.73.137.112	apa_4_afe_3_ch_27.root	4	3	27	33	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1700	Oct-04-2024_1704	Good	-0.047	0.656	1070	41.213	0.049	0.03897	-0.487	Good	-0.145	0.764	Only polyfit	435	18	nan	nan	40.746	0.052
10.73.137.112	apa_4_afe_3_ch_28.root	4	3	28	34	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1704	Oct-04-2024_1707	Good	-0.047	0.195	1120	43.164	0.041	0.03898	-0.493	Good	-0.153	0.238	Only polyfit	1410	175	nan	nan	41.649	0.192
10.73.137.112	apa_4_afe_3_ch_29.root	4	3	29	35	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1707	Oct-04-2024_1711	Good	-0.046	0.159	1120	43.157	0.053	0.03899	-0.509	Good	-0.158	0.152	Only polyfit	938	109	nan	nan	42.149	0.129
10.73.137.112	apa_4_afe_3_ch_30.root	4	3	30	36	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1711	Oct-04-2024_1715	Good	-0.048	0.194	1120	43.169	0.055	0.03903	-0.547	Good	-0.150	0.236	Only polyfit	1433	100	nan	nan	41.629	0.121
10.73.137.112	apa_4_afe_3_ch_31.root	4	3	31	37	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1715	Oct-04-2024_1719	Good	-0.045	0.166	1120	43.164	0.045	0.03897	-0.486	Good	-0.158	0.200	Only polyfit	1019	188	nan	nan	42.070	0.207
10.73.137.112	apa_4_afe_4_ch_32.root	4	4	32	40	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1719	Oct-04-2024_1723	Good	-0.047	0.158	1120	43.911	0.056	0.03919	0.018	Good	-0.153	0.183	Only polyfit	1211	113	nan	nan	42.610	0.134
10.73.137.112	apa_4_afe_4_ch_34.root	4	4	34	42	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1723	Oct-04-2024_1726	Good	-0.045	2.101	1100	43.123	0.056	0.03908	0.130	Good	-0.161	1.770	Only polyfit	690	25	nan	nan	42.382	0.062
10.73.137.112	apa_4_afe_4_ch_37.root	4	4	37	45	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1726	Oct-04-2024_1730	Good	-0.049	0.365	1120	43.910	0.046	0.03917	0.043	Good	-0.140	0.452	Only polyfit	1920	273	nan	nan	41.846	0.297
10.73.137.112	apa_4_afe_4_ch_39.root	4	4	39	47	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1730	Oct-04-2024_1734	Good	-0.047	0.493	1120	43.912	0.047	0.03918	0.029	Good	-0.139	0.403	Only polyfit	2001	177	nan	nan	41.762	0.195
