IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.111	apa_3_afe_2_ch_21.root	3	2	21	25	FBK	May-09-2024-run00	May-09-2024_2207	May-09-2024_2326	May-09-2024_2329	Good	-0.004	0.235	720	29.106	0.038	0.03934	0.780	Good	-0.105	0.242	Only polyfit	1723	413	nan	nan	27.255	0.446
10.73.137.111	apa_3_afe_2_ch_22.root	3	2	22	26	FBK	May-09-2024-run00	May-09-2024_2207	May-09-2024_2329	May-09-2024_2333	Good	-0.002	0.210	720	29.112	0.051	0.03937	0.768	Good	-0.105	0.206	Only polyfit	1362	150	nan	nan	27.648	0.169
10.73.137.111	apa_3_afe_2_ch_23.root	3	2	23	27	FBK	May-09-2024-run00	May-09-2024_2207	May-09-2024_2333	May-09-2024_2337	Good	-0.007	0.231	720	29.102	0.040	0.03933	0.788	Good	-0.100	0.244	Only polyfit	1752	184	nan	nan	27.220	0.202
10.73.137.111	apa_3_afe_3_ch_24.root	3	3	24	30	HPK	May-09-2024-run00	May-09-2024_2207	May-09-2024_2337	May-09-2024_2340	Good	-0.002	0.805	1110	43.286	0.044	0.03918	-0.204	Good	-0.104	0.911	Only polyfit	1538	205	nan	nan	41.633	0.225
10.73.137.111	apa_3_afe_3_ch_25.root	3	3	25	31	HPK	May-09-2024-run00	May-09-2024_2207	May-09-2024_2341	May-09-2024_2344	Good	-0.005	0.710	1120	43.683	0.050	0.03921	-0.230	Good	-0.107	0.720	Only polyfit	1412	136	nan	nan	42.165	0.154
10.73.137.111	apa_3_afe_3_ch_26.root	3	3	26	32	HPK	May-09-2024-run00	May-09-2024_2207	May-09-2024_2344	May-09-2024_2348	Good	-0.006	0.478	1120	43.672	0.046	0.03916	-0.192	Good	-0.107	0.541	Only polyfit	1047	88	nan	nan	42.547	0.105
10.73.137.111	apa_3_afe_3_ch_27.root	3	3	27	33	HPK	May-09-2024-run00	May-09-2024_2207	May-09-2024_2348	May-09-2024_2352	Good	-0.005	0.631	1120	43.674	0.055	0.03918	-0.209	Good	-0.108	0.608	Only polyfit	1380	116	nan	nan	42.192	0.137
10.73.137.111	apa_3_afe_3_ch_28.root	3	3	28	34	HPK	May-09-2024-run00	May-09-2024_2207	May-09-2024_2352	May-09-2024_2356	Good	-0.004	0.854	1120	43.674	0.048	0.03919	-0.215	Good	-0.112	0.659	Only polyfit	1457	75	nan	nan	42.108	0.094
10.73.137.111	apa_3_afe_3_ch_29.root	3	3	29	35	HPK	May-09-2024-run00	May-09-2024_2207	May-09-2024_2356	May-10-2024_0000	Good	-0.003	0.811	1120	43.683	0.049	0.03925	-0.282	Good	-0.101	0.797	Only polyfit	1698	309	nan	nan	41.859	0.336
10.73.137.111	apa_3_afe_3_ch_30.root	3	3	30	36	HPK	May-09-2024-run00	May-09-2024_2207	May-10-2024_0000	May-10-2024_0003	Good	-0.003	0.449	1120	43.678	0.046	0.03918	-0.198	Good	-0.105	0.448	Only polyfit	1387	90	nan	nan	42.188	0.107
10.73.137.111	apa_3_afe_3_ch_31.root	3	3	31	37	HPK	May-09-2024-run00	May-09-2024_2207	May-10-2024_0003	May-10-2024_0007	Good	-0.005	0.287	1120	43.674	0.050	0.03916	-0.187	Good	-0.107	0.325	Only polyfit	990	93	nan	nan	42.610	0.112
10.73.137.111	apa_3_afe_4_ch_32.root	3	4	32	40	HPK	May-09-2024-run00	May-09-2024_2207	May-10-2024_0007	May-10-2024_0011	Good	0.001	0.600	1120	44.026	0.049	0.03928	0.032	Good	-0.102	0.650	Only polyfit	1831	126	nan	nan	42.059	0.144
10.73.137.111	apa_3_afe_4_ch_33.root	3	4	33	41	HPK	May-09-2024-run00	May-09-2024_2207	May-10-2024_0011	May-10-2024_0015	Good	-0.004	0.464	1120	44.008	0.038	0.03917	0.144	Good	-0.110	0.487	Only polyfit	1201	133	nan	nan	42.718	0.148
10.73.137.111	apa_3_afe_4_ch_34.root	3	4	34	42	HPK	May-09-2024-run00	May-09-2024_2207	May-10-2024_0015	May-10-2024_0019	Good	-0.003	0.578	1120	44.027	0.038	0.03927	0.039	Good	-0.106	0.618	Only polyfit	1665	231	nan	nan	42.238	0.252
10.73.137.111	apa_3_afe_4_ch_35.root	3	4	35	43	HPK	May-09-2024-run00	May-09-2024_2207	May-10-2024_0019	May-10-2024_0022	Good	-0.007	0.319	1120	44.021	0.048	0.03929	0.015	Good	-0.110	0.370	Only polyfit	1157	157	nan	nan	42.777	0.175
10.73.137.111	apa_3_afe_4_ch_36.root	3	4	36	44	HPK	May-09-2024-run00	May-09-2024_2207	May-10-2024_0022	May-10-2024_0026	Good	-0.005	0.493	1120	44.023	0.045	0.03929	0.021	Good	-0.112	0.484	Only polyfit	1128	113	nan	nan	42.811	0.130
10.73.137.111	apa_3_afe_4_ch_37.root	3	4	37	45	HPK	May-09-2024-run00	May-09-2024_2207	May-10-2024_0026	May-10-2024_0030	Good	-0.003	0.402	1120	44.020	0.046	0.03927	0.039	Good	-0.109	0.430	Only polyfit	1232	102	nan	nan	42.696	0.119
10.73.137.111	apa_3_afe_4_ch_38.root	3	4	38	46	HPK	May-09-2024-run00	May-09-2024_2207	May-10-2024_0030	May-10-2024_0034	Good	-0.005	0.529	1120	44.018	0.043	0.03924	0.068	Good	-0.109	0.540	Only polyfit	1188	125	nan	nan	42.741	0.141
10.73.137.111	apa_3_afe_4_ch_39.root	3	4	39	47	HPK	May-09-2024-run00	May-09-2024_2207	May-10-2024_0034	May-10-2024_0038	Good	-0.004	0.502	1120	44.020	0.047	0.03928	0.021	Good	-0.106	0.458	Only polyfit	1229	78	nan	nan	42.700	0.097
