IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.109	apa_2_afe_1_ch_10.root	2	1	10	12	FBK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2015	May-28-2024_2018	Good	0.010	0.059	720	28.045	0.031	0.03950	-0.398	BAD(check trim current)	-0.084	0.058	Polyfit failed	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_11.root	2	1	11	13	FBK	May-28-2024_run00	May-28-2024_1941	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_12.root	2	1	12	14	FBK	May-28-2024_run00	May-28-2024_1941	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_13.root	2	1	13	15	FBK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2018	May-28-2024_2022	Good	0.013	0.059	720	28.041	0.036	0.03954	-0.431	Good	-0.086	0.066	Only polyfit	510	107	nan	nan	27.493	0.121
10.73.137.109	apa_2_afe_1_ch_14.root	2	1	14	16	FBK	May-28-2024_run00	May-28-2024_1941	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_15.root	2	1	15	17	FBK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2022	May-28-2024_2026	BAD(dead channel or wrong bias range)	0.016	0.023	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_2_ch_16.root	2	2	16	20	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2026	May-28-2024_2030	Good	0.015	4.277	1110	43.568	0.045	0.03919	0.068	Good	-0.087	2.653	Only polyfit	1853	394	nan	nan	41.577	0.425
10.73.137.109	apa_2_afe_2_ch_17.root	2	2	17	21	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2030	May-28-2024_2034	Good	0.015	1.356	1100	43.169	0.046	0.03915	0.100	Good	-0.084	0.626	Only polyfit	1223	154	nan	nan	41.855	0.171
10.73.137.109	apa_2_afe_2_ch_18.root	2	2	18	22	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2034	May-28-2024_2037	Good	0.013	3.232	1100	43.170	0.043	0.03918	0.077	Good	-0.088	1.332	Only polyfit	1172	120	nan	nan	41.911	0.136
10.73.137.109	apa_2_afe_2_ch_19.root	2	2	19	23	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2037	May-28-2024_2041	Good	0.016	0.541	1120	43.965	0.037	0.03921	0.046	Good	-0.089	1.084	Only polyfit	1529	186	nan	nan	42.322	0.203
10.73.137.109	apa_2_afe_2_ch_20.root	2	2	20	24	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2041	May-28-2024_2045	Good	0.015	0.802	1120	43.952	0.041	0.03913	0.129	Good	-0.092	1.127	Only polyfit	1651	266	nan	nan	42.178	0.288
10.73.137.109	apa_2_afe_2_ch_21.root	2	2	21	25	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2045	May-28-2024_2049	Good	0.013	1.357	1100	43.163	0.037	0.03908	0.170	Good	-0.090	0.846	Only polyfit	1164	91	nan	nan	41.913	0.105
10.73.137.109	apa_2_afe_2_ch_22.root	2	2	22	26	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2049	May-28-2024_2053	Good	0.015	1.199	1110	43.567	0.048	0.03917	0.087	Good	-0.090	0.396	Only polyfit	1133	64	nan	nan	42.350	0.084
10.73.137.109	apa_2_afe_2_ch_23.root	2	2	23	27	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2053	May-28-2024_2056	Good	0.015	0.615	1090	42.787	0.046	0.03922	0.037	Good	-0.096	0.568	Only polyfit	500	34	nan	nan	42.250	0.059
10.73.137.109	apa_2_afe_3_ch_24.root	2	3	24	30	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2056	May-28-2024_2100	Good	0.015	0.792	1100	43.143	0.042	0.03905	0.190	Good	-0.094	1.206	Only polyfit	1245	95	nan	nan	41.806	0.111
10.73.137.109	apa_2_afe_3_ch_25.root	2	3	25	31	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2100	May-28-2024_2104	Good	0.013	0.858	1110	43.522	0.037	0.03897	0.264	Good	-0.090	0.264	Only polyfit	929	86	nan	nan	42.524	0.100
10.73.137.109	apa_2_afe_3_ch_26.root	2	3	26	32	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2104	May-28-2024_2108	Good	0.014	0.844	1120	43.903	0.050	0.03892	0.315	Good	-0.084	1.901	Only polyfit	2113	362	nan	nan	41.633	0.392
10.73.137.109	apa_2_afe_3_ch_27.root	2	3	27	33	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2251	May-28-2024_2255	Good	0.013	0.865	1120	43.934	0.040	0.03889	0.375	Good	-0.087	1.571	Only polyfit	2077	148	nan	nan	41.702	0.164
10.73.137.109	apa_2_afe_3_ch_28.root	2	3	28	34	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2255	May-28-2024_2258	Good	0.014	0.465	1120	43.944	0.037	0.03898	0.285	Good	-0.094	1.226	Only polyfit	1513	97	nan	nan	42.318	0.111
10.73.137.109	apa_2_afe_3_ch_29.root	2	3	29	35	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2258	May-28-2024_2302	Good	0.016	0.757	1110	43.540	0.045	0.03889	0.369	Good	-0.092	0.963	Only polyfit	1661	159	nan	nan	41.756	0.177
10.73.137.109	apa_2_afe_3_ch_30.root	2	3	30	36	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2302	May-28-2024_2306	Good	0.014	0.301	1120	43.946	0.042	0.03901	0.252	Good	-0.092	0.945	Only polyfit	1542	173	nan	nan	42.290	0.190
10.73.137.109	apa_2_afe_3_ch_31.root	2	3	31	37	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2306	May-28-2024_2310	Good	0.016	0.694	1120	43.938	0.051	0.03895	0.313	Good	-0.084	2.229	Only polyfit	2108	337	nan	nan	41.673	0.365
10.73.137.109	apa_2_afe_4_ch_32.root	2	4	32	40	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2310	May-28-2024_2314	Good	0.016	0.677	1100	44.264	0.053	0.03932	1.015	Good	-0.077	0.667	Only polyfit	2408	291	nan	nan	41.677	0.317
10.73.137.109	apa_2_afe_4_ch_33.root	2	4	33	41	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2314	May-28-2024_2317	Good	0.014	0.679	1110	44.671	0.050	0.03941	0.926	Good	-0.075	0.812	Only polyfit	2832	201	nan	nan	41.628	0.221
10.73.137.109	apa_2_afe_4_ch_34.root	2	4	34	42	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2317	May-28-2024_2321	Good	0.013	0.887	1100	44.268	0.052	0.03938	0.952	Good	-0.088	0.597	Only polyfit	1868	176	nan	nan	42.261	0.196
10.73.137.109	apa_2_afe_4_ch_35.root	2	4	35	43	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2321	May-28-2024_2325	Good	0.015	0.596	1120	45.059	0.052	0.03937	0.964	Good	-0.072	1.018	Only polyfit	2851	298	nan	nan	41.995	0.325
10.73.137.109	apa_2_afe_4_ch_36.root	2	4	36	44	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2325	May-28-2024_2329	Good	0.011	0.626	1110	44.664	0.054	0.03942	0.907	Good	-0.084	0.553	Only polyfit	2494	250	nan	nan	41.984	0.274
10.73.137.109	apa_2_afe_4_ch_37.root	2	4	37	45	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2329	May-28-2024_2332	Good	0.016	0.626	1080	43.476	0.061	0.03930	1.031	Good	-0.090	0.755	Only polyfit	1766	203	nan	nan	41.579	0.226
10.73.137.109	apa_2_afe_4_ch_38.root	2	4	38	46	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2332	May-28-2024_2336	Good	0.016	0.784	1100	44.268	0.054	0.03936	0.967	Good	-0.083	0.835	Only polyfit	2128	239	nan	nan	41.981	0.263
10.73.137.109	apa_2_afe_4_ch_39.root	2	4	39	47	HPK	May-28-2024_run00	May-28-2024_1941	May-28-2024_2336	May-28-2024_2340	Good	0.015	0.736	1080	43.479	0.065	0.03938	0.947	Good	-0.092	0.815	Only polyfit	1715	250	nan	nan	41.636	0.276
