IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_2_ch_20.root	4	2	20	24	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1037	Jun-07-2024_1041	Good	-0.047	0.245	1090	43.549	0.049	0.03902	1.013	Good	-0.155	14.768	Only polyfit	752	36	nan	nan	42.741	0.062
10.73.137.112	apa_4_afe_2_ch_21.root	4	2	21	25	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1041	Jun-07-2024_1044	Good	-0.046	0.303	1090	43.555	0.059	0.03903	1.015	Good	-0.150	0.353	Only polyfit	1168	115	nan	nan	42.300	0.137
10.73.137.112	apa_4_afe_2_ch_22.root	4	2	22	26	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1044	Jun-07-2024_1048	Good	-0.044	0.251	1090	43.548	0.055	0.03895	1.088	Good	-0.150	0.220	Only polyfit	1467	154	nan	nan	41.972	0.175
10.73.137.112	apa_4_afe_2_ch_23.root	4	2	23	27	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1048	Jun-07-2024_1052	Good	-0.047	0.463	1090	43.552	0.051	0.03899	1.053	Good	-0.151	0.457	Only polyfit	1439	172	nan	nan	42.006	0.192
10.73.137.112	apa_4_afe_3_ch_24.root	4	3	24	30	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1052	Jun-07-2024_1056	Good	-0.045	0.213	1120	43.185	0.056	0.03884	-0.317	Good	-0.152	0.237	Only polyfit	1310	118	nan	nan	41.778	0.138
10.73.137.112	apa_4_afe_3_ch_25.root	4	3	25	31	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1056	Jun-07-2024_1059	Good	-0.046	0.369	1120	43.191	0.047	0.03886	-0.332	Good	-0.150	0.317	Only polyfit	1392	145	nan	nan	41.696	0.163
10.73.137.112	apa_4_afe_3_ch_26.root	4	3	26	32	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1059	Jun-07-2024_1103	Good	-0.046	0.231	1120	43.191	0.058	0.03888	-0.354	Good	-0.150	0.269	Only polyfit	1327	131	nan	nan	41.765	0.152
10.73.137.112	apa_4_afe_3_ch_27.root	4	3	27	33	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1103	Jun-07-2024_1107	Good	-0.048	0.617	1070	41.252	0.055	0.03892	-0.388	Good	-0.156	0.656	Only polyfit	575	56	nan	nan	40.634	0.081
10.73.137.112	apa_4_afe_3_ch_28.root	4	3	28	34	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1107	Jun-07-2024_1111	Good	-0.051	0.254	1120	43.211	0.053	0.03900	-0.471	Good	-0.159	0.222	Only polyfit	1463	241	nan	nan	41.640	0.265
10.73.137.112	apa_4_afe_3_ch_29.root	4	3	29	35	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1111	Jun-07-2024_1114	Good	-0.049	0.220	1120	43.195	0.059	0.03889	-0.367	Good	-0.156	0.168	Only polyfit	883	90	nan	nan	42.245	0.113
10.73.137.112	apa_4_afe_3_ch_30.root	4	3	30	36	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1115	Jun-07-2024_1118	Good	-0.048	0.221	1120	43.208	0.051	0.03896	-0.427	Good	-0.150	0.184	Only polyfit	1454	215	nan	nan	41.646	0.236
10.73.137.112	apa_4_afe_3_ch_31.root	4	3	31	37	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1118	Jun-07-2024_1122	Good	-0.051	0.164	1120	43.199	0.041	0.03893	-0.405	Good	-0.160	0.157	Only polyfit	894	94	nan	nan	42.238	0.109
10.73.137.112	apa_4_afe_4_ch_32.root	4	4	32	40	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1122	Jun-07-2024_1126	Good	-0.046	0.129	1120	43.950	0.057	0.03914	0.108	Good	-0.148	0.150	Only polyfit	1205	122	nan	nan	42.655	0.143
10.73.137.112	apa_4_afe_4_ch_34.root	4	4	34	42	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1126	Jun-07-2024_1130	Good	-0.047	0.137	1120	43.948	0.052	0.03914	0.116	Good	-0.150	0.155	Only polyfit	1111	177	nan	nan	42.754	0.197
10.73.137.112	apa_4_afe_4_ch_37.root	4	4	37	45	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1130	Jun-07-2024_1133	Good	-0.048	0.416	1120	43.953	0.044	0.03917	0.088	Good	-0.146	0.362	Only polyfit	1944	243	nan	nan	41.865	0.265
10.73.137.112	apa_4_afe_4_ch_39.root	4	4	39	47	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1133	Jun-07-2024_1137	Good	-0.047	0.480	1120	43.944	0.047	0.03911	0.144	Good	-0.145	0.324	Only polyfit	2014	216	nan	nan	41.781	0.237
