IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.109	apa_2_afe_2_ch_22.root	2	2	22	26	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1905	Sep-24-2024_1909	Good	0.012	2.092	1120	43.933	0.045	0.03908	0.161	Good	-0.094	1.232	Only polyfit	1529	184	nan	nan	42.290	0.203
10.73.137.109	apa_2_afe_2_ch_23.root	2	2	23	27	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1909	Sep-24-2024_1913	Good	0.014	0.594	1120	43.950	0.047	0.03916	0.092	Good	-0.095	1.169	Only polyfit	1631	293	nan	nan	42.197	0.319
10.73.137.109	apa_2_afe_3_ch_24.root	2	3	24	30	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1913	Sep-24-2024_1916	Good	0.015	0.457	1120	43.895	0.043	0.03896	0.255	Good	-0.080	1.161	Only polyfit	1908	194	nan	nan	41.845	0.212
10.73.137.109	apa_2_afe_3_ch_25.root	2	3	25	31	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1916	Sep-24-2024_1920	Good	0.016	0.322	1120	43.908	0.039	0.03903	0.198	Good	-0.098	0.325	Only polyfit	1214	146	nan	nan	42.604	0.162
10.73.137.109	apa_2_afe_3_ch_26.root	2	3	26	32	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1920	Sep-24-2024_1924	Good	0.012	0.711	1120	43.896	0.041	0.03898	0.240	Good	-0.077	1.168	Only polyfit	1965	728	nan	nan	41.786	0.784
10.73.137.109	apa_2_afe_3_ch_27.root	2	3	27	33	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1924	Sep-24-2024_1928	Good	0.012	0.472	1120	43.906	0.043	0.03902	0.202	Good	-0.086	0.501	Only polyfit	1945	519	nan	nan	41.816	0.559
10.73.137.109	apa_2_afe_3_ch_28.root	2	3	28	34	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1928	Sep-24-2024_1932	Good	0.013	0.608	1110	43.515	0.040	0.03898	0.245	Good	-0.096	0.346	Only polyfit	1144	77	nan	nan	42.286	0.092
10.73.137.109	apa_2_afe_3_ch_29.root	2	3	29	35	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1932	Sep-24-2024_1935	Good	0.014	0.660	1120	43.899	0.036	0.03897	0.254	Good	-0.085	0.934	Only polyfit	1933	338	nan	nan	41.821	0.365
10.73.137.109	apa_2_afe_3_ch_30.root	2	3	30	36	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1935	Sep-24-2024_1939	Good	0.018	0.655	1100	43.123	0.054	0.03901	0.216	Good	-0.099	0.240	Only polyfit	840	162	nan	nan	42.220	0.182
10.73.137.109	apa_2_afe_3_ch_31.root	2	3	31	37	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1939	Sep-24-2024_1943	Good	0.016	0.724	1120	43.910	0.044	0.03906	0.162	Good	-0.078	1.064	Only polyfit	1991	136	nan	nan	41.771	0.153
10.73.137.109	apa_2_afe_4_ch_32.root	2	4	32	40	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1943	Sep-24-2024_1947	Good	0.018	0.476	1090	43.833	0.064	0.03937	0.921	Good	-0.081	0.667	Only polyfit	1979	178	nan	nan	41.707	0.201
10.73.137.109	apa_2_afe_4_ch_33.root	2	4	33	41	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1947	Sep-24-2024_1950	Good	0.015	0.461	1090	43.836	0.048	0.03942	0.867	Good	-0.077	0.501	Only polyfit	2097	257	nan	nan	41.583	0.281
10.73.137.109	apa_2_afe_4_ch_34.root	2	4	34	42	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1950	Sep-24-2024_1954	Good	0.015	0.393	1090	43.839	0.072	0.03939	0.900	Good	-0.098	0.550	Only polyfit	1453	119	nan	nan	42.278	0.147
10.73.137.109	apa_2_afe_4_ch_35.root	2	4	35	43	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1954	Sep-24-2024_1958	Good	0.015	0.326	1090	43.848	0.077	0.03948	0.818	Good	-0.087	0.309	Only polyfit	1732	256	nan	nan	41.988	0.285
10.73.137.109	apa_2_afe_4_ch_36.root	2	4	36	44	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_1958	Sep-24-2024_2002	Good	0.014	0.309	1090	43.829	0.050	0.03930	0.987	Good	-0.094	1.491	Only polyfit	1634	136	nan	nan	42.074	0.154
10.73.137.109	apa_2_afe_4_ch_37.root	2	4	37	45	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_2002	Sep-24-2024_2005	Good	0.013	0.810	1090	43.831	0.067	0.03934	0.951	Good	-0.079	0.637	Only polyfit	2056	255	nan	nan	41.621	0.282
10.73.137.109	apa_2_afe_4_ch_38.root	2	4	38	46	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_2005	Sep-24-2024_2009	Good	0.015	0.423	1090	43.836	0.065	0.03938	0.915	Good	-0.088	0.396	Only polyfit	1687	225	nan	nan	42.023	0.250
10.73.137.109	apa_2_afe_4_ch_39.root	2	4	39	47	HPK	Sep-24-2024-run00	Sep-24-2024_1757	Sep-24-2024_2009	Sep-24-2024_2013	Good	0.015	0.675	1090	43.845	0.060	0.03942	0.881	Good	-0.083	0.659	Only polyfit	2060	214	nan	nan	41.631	0.238
