IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.111	apa_3_afe_2_ch_19.root	3	2	19	23	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1543	Apr-23-2024_1546	Good	-0.002	0.228	720	29.196	0.047	0.03931	0.893	Good	-0.103	0.239	Only polyfit	1403	160	nan	nan	27.688	0.178
10.73.137.111	apa_3_afe_2_ch_20.root	3	2	20	24	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1546	Apr-23-2024_1550	Good	-0.003	0.220	720	29.190	0.044	0.03930	0.893	Good	-0.108	0.180	Only polyfit	1456	143	nan	nan	27.625	0.160
10.73.137.111	apa_3_afe_2_ch_21.root	3	2	21	25	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1550	Apr-23-2024_1554	Good	-0.006	0.199	720	29.183	0.050	0.03927	0.911	Good	-0.098	0.203	Only polyfit	1565	157	nan	nan	27.502	0.176
10.73.137.111	apa_3_afe_2_ch_22.root	3	2	22	26	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1554	Apr-23-2024_1558	Good	-0.003	0.196	720	29.199	0.055	0.03943	0.811	Good	-0.105	0.203	Only polyfit	1354	240	nan	nan	27.744	0.263
10.73.137.111	apa_3_afe_2_ch_23.root	3	2	23	27	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1558	Apr-23-2024_1601	Good	-0.007	0.191	720	29.198	0.050	0.03932	0.886	Good	-0.103	0.183	Only polyfit	1529	225	nan	nan	27.555	0.247
10.73.137.111	apa_3_afe_3_ch_24.root	3	3	24	30	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1601	Apr-23-2024_1605	Good	-0.008	0.775	1110	43.340	0.059	0.03909	-0.053	Good	-0.101	0.717	Only polyfit	1541	144	nan	nan	41.684	0.166
10.73.137.111	apa_3_afe_3_ch_25.root	3	3	25	31	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1605	Apr-23-2024_1609	Good	-0.002	0.637	1120	43.738	0.059	0.03916	-0.118	Good	-0.106	0.626	Only polyfit	1389	153	nan	nan	42.245	0.175
10.73.137.111	apa_3_afe_3_ch_26.root	3	3	26	32	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1609	Apr-23-2024_1613	Good	-0.004	0.492	1120	43.736	0.050	0.03907	-0.025	Good	-0.106	0.476	Only polyfit	1007	106	nan	nan	42.654	0.124
10.73.137.111	apa_3_afe_3_ch_27.root	3	3	27	33	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1613	Apr-23-2024_1616	Good	-0.018	0.616	1120	43.727	0.046	0.03907	-0.029	Good	-0.108	0.734	Only polyfit	1341	173	nan	nan	42.286	0.192
10.73.137.111	apa_3_afe_3_ch_28.root	3	3	28	34	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1616	Apr-23-2024_1620	Good	-0.005	0.679	1120	43.740	0.048	0.03913	-0.089	Good	-0.104	0.673	Only polyfit	1439	209	nan	nan	42.194	0.230
10.73.137.111	apa_3_afe_3_ch_29.root	3	3	29	35	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1620	Apr-23-2024_1624	Good	-0.004	0.758	1120	43.735	0.048	0.03911	-0.064	Good	-0.103	0.797	Only polyfit	1630	150	nan	nan	41.984	0.168
10.73.137.111	apa_3_afe_3_ch_30.root	3	3	30	36	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1624	Apr-23-2024_1628	Good	-0.005	0.495	1120	43.728	0.051	0.03908	-0.045	Good	-0.099	0.432	Only polyfit	1374	175	nan	nan	42.252	0.195
10.73.137.111	apa_3_afe_3_ch_31.root	3	3	31	37	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1628	Apr-23-2024_1632	Good	-0.004	0.287	1120	43.733	0.045	0.03911	-0.067	Good	-0.105	0.303	Only polyfit	969	105	nan	nan	42.692	0.122
10.73.137.111	apa_3_afe_4_ch_32.root	3	4	32	40	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1632	Apr-23-2024_1636	Good	-0.001	0.555	1120	44.079	0.046	0.03926	0.105	Good	-0.098	0.655	Only polyfit	1798	249	nan	nan	42.146	0.271
10.73.137.111	apa_3_afe_4_ch_33.root	3	4	33	41	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1636	Apr-23-2024_1639	Good	-0.004	0.425	1120	44.065	0.048	0.03916	0.204	Good	-0.110	0.405	Only polyfit	1109	109	nan	nan	42.873	0.127
10.73.137.111	apa_3_afe_4_ch_34.root	3	4	34	42	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1639	Apr-23-2024_1643	Good	-0.001	0.546	1120	44.057	0.047	0.03917	0.190	Good	-0.106	0.523	Only polyfit	1685	206	nan	nan	42.246	0.226
10.73.137.111	apa_3_afe_4_ch_35.root	3	4	35	43	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1643	Apr-23-2024_1647	Good	-0.004	0.317	1120	44.070	0.055	0.03921	0.156	Good	-0.108	0.323	Only polyfit	1099	112	nan	nan	42.889	0.132
10.73.137.111	apa_3_afe_4_ch_36.root	3	4	36	44	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1647	Apr-23-2024_1651	Good	-0.007	0.457	1120	44.067	0.040	0.03918	0.181	Good	-0.109	0.449	Only polyfit	1146	136	nan	nan	42.836	0.152
10.73.137.111	apa_3_afe_4_ch_37.root	3	4	37	45	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1651	Apr-23-2024_1655	Good	-0.005	0.441	1120	44.072	0.039	0.03917	0.198	Good	-0.106	0.436	Only polyfit	1220	108	nan	nan	42.761	0.123
10.73.137.111	apa_3_afe_4_ch_38.root	3	4	38	46	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1655	Apr-23-2024_1658	Good	-0.005	0.569	1120	44.067	0.038	0.03919	0.175	Good	-0.107	0.473	Only polyfit	1176	97	nan	nan	42.803	0.111
10.73.137.111	apa_3_afe_4_ch_39.root	3	4	39	47	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1658	Apr-23-2024_1702	Good	-0.005	0.388	1120	44.059	0.040	0.03919	0.170	Good	-0.103	0.410	Only polyfit	1212	102	nan	nan	42.757	0.117
