IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_1_ch_14.root	4	1	14	16	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2018	Apr-22-2024_2022	Good	-0.047	0.990	1100	43.276	0.054	0.03904	0.328	Good	-0.156	0.973	Only polyfit	958	110	nan	nan	42.247	0.130
10.73.137.112	apa_4_afe_1_ch_15.root	4	1	15	17	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2022	Apr-22-2024_2026	Good	-0.048	0.798	1100	43.271	0.052	0.03895	0.431	Good	-0.148	0.769	Only polyfit	1137	94	nan	nan	42.049	0.114
10.73.137.112	apa_4_afe_2_ch_16.root	4	2	16	20	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2026	Apr-22-2024_2029	Good	-0.046	0.946	1080	43.214	0.043	0.03896	1.142	Good	-0.152	0.966	Only polyfit	1240	112	nan	nan	41.882	0.128
10.73.137.112	apa_4_afe_2_ch_17.root	4	2	17	21	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2030	Apr-22-2024_2033	Good	-0.044	0.959	1080	43.216	0.051	0.03902	1.075	Good	-0.151	0.971	Only polyfit	1218	105	nan	nan	41.908	0.124
10.73.137.112	apa_4_afe_2_ch_18.root	4	2	18	22	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2033	Apr-22-2024_2037	Good	-0.046	0.921	1050	42.051	0.080	0.03908	1.013	Good	-0.164	0.956	Only polyfit	575	43	nan	nan	41.434	0.092
10.73.137.112	apa_4_afe_2_ch_19.root	4	2	19	23	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2037	Apr-22-2024_2041	Good	-0.045	0.770	1080	43.218	0.058	0.03900	1.096	Good	-0.153	0.728	Only polyfit	1204	104	nan	nan	41.925	0.126
10.73.137.112	apa_4_afe_2_ch_20.root	4	2	20	24	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2041	Apr-22-2024_2044	Good	-0.047	0.762	1090	43.597	0.043	0.03899	1.095	Good	-0.154	0.804	Only polyfit	1504	197	nan	nan	41.981	0.216
10.73.137.112	apa_4_afe_2_ch_21.root	4	2	21	25	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2044	Apr-22-2024_2048	Good	-0.047	0.927	1080	43.212	0.059	0.03900	1.096	Good	-0.148	0.907	Only polyfit	917	48	nan	nan	42.227	0.078
10.73.137.112	apa_4_afe_2_ch_22.root	4	2	22	26	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2048	Apr-22-2024_2052	Good	-0.050	0.536	1090	43.618	0.049	0.03906	1.040	Good	-0.150	0.638	Only polyfit	1490	130	nan	nan	42.017	0.149
10.73.137.112	apa_4_afe_2_ch_23.root	4	2	23	27	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2052	Apr-22-2024_2055	Good	-0.049	0.790	1070	42.836	0.070	0.03906	1.045	Good	-0.157	0.809	Only polyfit	802	42	nan	nan	41.974	0.083
10.73.137.112	apa_4_afe_3_ch_24.root	4	3	24	30	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2055	Apr-22-2024_2059	Good	-0.047	0.534	1120	43.237	0.063	0.03889	-0.324	Good	-0.152	0.521	Only polyfit	1316	87	nan	nan	41.823	0.113
10.73.137.112	apa_4_afe_3_ch_25.root	4	3	25	31	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2059	Apr-22-2024_2103	Good	-0.049	0.844	1120	43.239	0.053	0.03890	-0.329	Good	-0.148	0.910	Only polyfit	1455	142	nan	nan	41.676	0.161
10.73.137.112	apa_4_afe_3_ch_26.root	4	3	26	32	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2103	Apr-22-2024_2107	Good	-0.052	0.643	1120	43.249	0.044	0.03889	-0.305	Good	-0.149	0.595	Only polyfit	1351	146	nan	nan	41.798	0.163
10.73.137.112	apa_4_afe_3_ch_27.root	4	3	27	33	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2107	Apr-22-2024_2111	Good	-0.048	0.690	1070	41.292	0.059	0.03889	-0.322	Good	-0.151	0.668	Only polyfit	451	12	nan	nan	40.808	0.060
10.73.137.112	apa_4_afe_3_ch_28.root	4	3	28	34	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2111	Apr-22-2024_2114	Good	-0.055	0.555	1120	43.237	0.054	0.03891	-0.337	Good	-0.158	0.517	Only polyfit	1408	112	nan	nan	41.724	0.132
10.73.137.112	apa_4_afe_3_ch_29.root	4	3	29	35	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2114	Apr-22-2024_2118	Good	-0.054	0.545	1120	43.239	0.056	0.03887	-0.290	Good	-0.156	0.501	Only polyfit	929	92	nan	nan	42.241	0.113
10.73.137.112	apa_4_afe_3_ch_30.root	4	3	30	36	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2118	Apr-22-2024_2122	Good	-0.047	0.452	1120	43.250	0.042	0.03891	-0.328	Good	-0.150	0.455	Only polyfit	1535	225	nan	nan	41.600	0.246
10.73.137.112	apa_4_afe_3_ch_31.root	4	3	31	37	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2122	Apr-22-2024_2126	Good	-0.050	0.602	1120	43.250	0.049	0.03899	-0.414	Good	-0.155	0.623	Only polyfit	995	125	nan	nan	42.180	0.143
10.73.137.112	apa_4_afe_4_ch_32.root	4	4	32	40	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2126	Apr-22-2024_2130	Good	-0.049	0.343	1120	43.996	0.055	0.03912	0.179	Good	-0.148	0.365	Only polyfit	1244	196	nan	nan	42.659	0.218
10.73.137.112	apa_4_afe_4_ch_34.root	4	4	34	42	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2130	Apr-22-2024_2133	Good	-0.046	0.281	1120	43.987	0.047	0.03907	0.224	Good	-0.149	0.273	Only polyfit	1281	165	nan	nan	42.610	0.184
10.73.137.112	apa_4_afe_4_ch_37.root	4	4	37	45	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2133	Apr-22-2024_2137	Good	-0.053	0.729	1110	43.601	0.058	0.03909	0.214	Good	-0.154	0.641	Only polyfit	1629	129	nan	nan	41.851	0.150
10.73.137.112	apa_4_afe_4_ch_39.root	4	4	39	47	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2137	Apr-22-2024_2141	Good	-0.048	0.740	1110	43.587	0.050	0.03902	0.273	Good	-0.151	0.795	Only polyfit	1651	211	nan	nan	41.814	0.233
