IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.109	apa_2_afe_1_ch_10.root	2	1	10	12	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1556	Oct-04-2024_1559	Good	0.014	0.053	720	28.015	0.038	0.03942	-0.368	Good	-0.095	0.057	Only polyfit	699	44	nan	nan	27.263	0.061
10.73.137.109	apa_2_afe_1_ch_11.root	2	1	11	13	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_12.root	2	1	12	14	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_13.root	2	1	13	15	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1559	Oct-04-2024_1603	Good	0.016	0.061	720	28.030	0.033	0.03960	-0.479	Good	-0.096	0.064	Only polyfit	817	166	nan	nan	27.152	0.181
10.73.137.109	apa_2_afe_1_ch_14.root	2	1	14	16	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_15.root	2	1	15	17	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1603	Oct-04-2024_1607	BAD(dead channel or wrong bias range)	0.016	0.023	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_2_ch_16.root	2	2	16	20	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1607	Oct-04-2024_1611	Good	0.016	1.999	1090	42.766	0.056	0.03916	0.083	Good	-0.091	0.317	Only polyfit	1000	91	nan	nan	41.692	0.113
10.73.137.109	apa_2_afe_2_ch_17.root	2	2	17	21	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1611	Oct-04-2024_1614	Good	0.013	0.960	1120	43.944	0.052	0.03916	0.086	Good	-0.082	1.069	Only polyfit	1796	160	nan	nan	42.014	0.180
10.73.137.109	apa_2_afe_2_ch_18.root	2	2	18	22	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1614	Oct-04-2024_1618	Good	0.016	1.241	1090	42.786	0.056	0.03924	0.011	Good	-0.091	0.389	Only polyfit	984	284	nan	nan	41.729	0.310
10.73.137.109	apa_2_afe_2_ch_19.root	2	2	19	23	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1618	Oct-04-2024_1622	Good	0.018	0.567	1120	43.944	0.042	0.03913	0.124	Good	-0.094	0.558	Only polyfit	1500	159	nan	nan	42.333	0.176
10.73.137.109	apa_2_afe_2_ch_20.root	2	2	20	24	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1622	Oct-04-2024_1626	Good	0.016	0.573	1120	43.962	0.042	0.03924	0.013	Good	-0.100	0.950	Only polyfit	1411	138	nan	nan	42.446	0.154
10.73.137.109	apa_2_afe_2_ch_21.root	2	2	21	25	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1626	Oct-04-2024_1630	Good	0.015	0.727	1100	43.161	0.034	0.03910	0.148	Good	-0.092	0.624	Only polyfit	1134	68	nan	nan	41.943	0.080
10.73.137.109	apa_2_afe_2_ch_22.root	2	2	22	26	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1630	Oct-04-2024_1633	Good	0.014	0.376	1120	43.959	0.037	0.03925	-0.002	Good	-0.097	1.251	Only polyfit	1507	51	nan	nan	42.340	0.066
10.73.137.109	apa_2_afe_2_ch_23.root	2	2	23	27	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1633	Oct-04-2024_1637	Good	0.016	0.436	1120	43.952	0.041	0.03916	0.092	Good	-0.093	0.927	Only polyfit	1701	148	nan	nan	42.125	0.164
10.73.137.109	apa_2_afe_3_ch_24.root	2	3	24	30	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1637	Oct-04-2024_1641	Good	0.014	0.728	1120	43.915	0.040	0.03905	0.183	Good	-0.079	1.487	Only polyfit	1925	355	nan	nan	41.847	0.384
10.73.137.109	apa_2_afe_3_ch_25.root	2	3	25	31	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1641	Oct-04-2024_1645	Good	0.016	0.332	1120	43.913	0.038	0.03900	0.229	Good	-0.096	0.330	Only polyfit	1247	141	nan	nan	42.574	0.157
10.73.137.109	apa_2_afe_3_ch_26.root	2	3	26	32	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1645	Oct-04-2024_1649	Good	0.012	0.633	1110	43.522	0.050	0.03901	0.219	Good	-0.083	0.987	Only polyfit	1612	225	nan	nan	41.790	0.247
10.73.137.109	apa_2_afe_3_ch_27.root	2	3	27	33	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1649	Oct-04-2024_1652	Good	0.013	0.500	1120	43.902	0.035	0.03898	0.247	Good	-0.081	0.530	Only polyfit	2014	224	nan	nan	41.738	0.243
10.73.137.109	apa_2_afe_3_ch_28.root	2	3	28	34	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1652	Oct-04-2024_1656	Good	0.015	0.387	1120	43.902	0.045	0.03897	0.253	Good	-0.096	0.433	Only polyfit	1442	125	nan	nan	42.352	0.141
10.73.137.109	apa_2_afe_3_ch_29.root	2	3	29	35	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1656	Oct-04-2024_1700	Good	0.015	0.718	1120	43.917	0.047	0.03907	0.164	Good	-0.084	0.725	Only polyfit	1989	249	nan	nan	41.780	0.272
10.73.137.109	apa_2_afe_3_ch_30.root	2	3	30	36	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1700	Oct-04-2024_1704	Good	0.015	0.315	1120	43.906	0.046	0.03900	0.226	Good	-0.098	0.245	Only polyfit	1203	335	nan	nan	42.613	0.363
10.73.137.109	apa_2_afe_3_ch_31.root	2	3	31	37	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1704	Oct-04-2024_1708	Good	0.016	0.734	1120	43.915	0.039	0.03908	0.146	Good	-0.076	0.725	Only polyfit	2032	159	nan	nan	41.732	0.176
10.73.137.109	apa_2_afe_4_ch_32.root	2	4	32	40	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1708	Oct-04-2024_1711	Good	0.018	0.613	1090	43.827	0.052	0.03931	0.979	Good	-0.087	0.537	Only polyfit	1903	217	nan	nan	41.783	0.239
10.73.137.109	apa_2_afe_4_ch_33.root	2	4	33	41	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1711	Oct-04-2024_1715	Good	0.015	0.465	1090	43.831	0.046	0.03935	0.941	Good	-0.078	0.519	Only polyfit	2104	248	nan	nan	41.570	0.270
10.73.137.109	apa_2_afe_4_ch_34.root	2	4	34	42	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1715	Oct-04-2024_1719	Good	0.016	0.382	1090	43.846	0.049	0.03947	0.820	Good	-0.094	0.399	Only polyfit	1459	207	nan	nan	42.278	0.227
10.73.137.109	apa_2_afe_4_ch_35.root	2	4	35	43	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1719	Oct-04-2024_1723	Good	0.017	0.281	1090	43.834	0.062	0.03939	0.902	Good	-0.091	0.325	Only polyfit	1676	189	nan	nan	42.033	0.212
10.73.137.109	apa_2_afe_4_ch_36.root	2	4	36	44	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1723	Oct-04-2024_1726	Good	0.016	0.311	1090	43.827	0.053	0.03931	0.978	Good	-0.095	3.575	Only polyfit	735	32	nan	nan	43.037	0.063
10.73.137.109	apa_2_afe_4_ch_37.root	2	4	37	45	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1726	Oct-04-2024_1730	Good	0.015	0.583	1090	43.826	0.055	0.03933	0.955	Good	-0.082	0.671	Only polyfit	2074	207	nan	nan	41.598	0.229
10.73.137.109	apa_2_afe_4_ch_38.root	2	4	38	46	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1730	Oct-04-2024_1734	Good	0.016	0.382	1090	43.836	0.053	0.03941	0.882	Good	-0.088	0.418	Only polyfit	1708	170	nan	nan	42.001	0.190
10.73.137.109	apa_2_afe_4_ch_39.root	2	4	39	47	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1734	Oct-04-2024_1738	Good	0.017	0.608	1090	43.846	0.049	0.03943	0.871	Good	-0.086	0.745	Only polyfit	2020	126	nan	nan	41.675	0.144
