IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_2_ch_17.root	4	2	17	21	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1936	Apr-27-2024_1940	Good	-0.048	0.466	1090	43.519	0.054	0.03908	0.923	Good	-0.149	0.338	Only polyfit	1527	142	nan	nan	41.878	0.162
10.73.137.112	apa_4_afe_2_ch_18.root	4	2	18	22	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1940	Apr-27-2024_1944	Good	-0.049	0.942	1050	41.974	0.056	0.03910	0.922	Good	-0.155	0.969	Only polyfit	614	43	nan	nan	41.315	0.072
10.73.137.112	apa_4_afe_2_ch_19.root	4	2	19	23	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1944	Apr-27-2024_1948	Good	-0.050	0.827	1110	44.302	0.052	0.03907	0.931	Good	-0.143	0.630	Only polyfit	2228	258	nan	nan	41.908	0.282
10.73.137.112	apa_4_afe_2_ch_20.root	4	2	20	24	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1948	Apr-27-2024_1951	Good	-0.046	0.406	1090	43.523	0.055	0.03903	0.975	Good	-0.153	0.330	Only polyfit	1446	150	nan	nan	41.969	0.170
10.73.137.112	apa_4_afe_2_ch_21.root	4	2	21	25	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1951	Apr-27-2024_1955	Good	-0.045	0.421	1090	43.523	0.060	0.03913	0.873	Good	-0.149	0.413	Only polyfit	1212	125	nan	nan	42.221	0.147
10.73.137.112	apa_4_afe_2_ch_22.root	4	2	22	26	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1955	Apr-27-2024_1959	Good	-0.044	0.321	1090	43.522	0.064	0.03911	0.893	Good	-0.149	0.315	Only polyfit	1507	176	nan	nan	41.903	0.200
10.73.137.112	apa_4_afe_2_ch_23.root	4	2	23	27	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1959	Apr-27-2024_2002	Good	-0.047	0.586	1090	43.526	0.049	0.03907	0.940	Good	-0.150	0.557	Only polyfit	1466	181	nan	nan	41.951	0.200
10.73.137.112	apa_4_afe_3_ch_24.root	4	3	24	30	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_2003	Apr-27-2024_2006	Good	-0.049	0.342	1120	43.144	0.041	0.03893	-0.454	Good	-0.148	0.309	Only polyfit	1326	139	nan	nan	41.720	0.155
10.73.137.112	apa_4_afe_3_ch_25.root	4	3	25	31	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_2006	Apr-27-2024_2010	Good	-0.049	0.386	1120	43.145	0.043	0.03896	-0.486	Good	-0.148	0.431	Only polyfit	1399	149	nan	nan	41.642	0.166
10.73.137.112	apa_4_afe_3_ch_26.root	4	3	26	32	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_2010	Apr-27-2024_2014	Good	-0.046	0.331	1120	43.143	0.048	0.03894	-0.472	Good	-0.147	0.273	Only polyfit	1363	204	nan	nan	41.679	0.225
10.73.137.112	apa_4_afe_3_ch_27.root	4	3	27	33	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_2014	Apr-27-2024_2018	Good	-0.052	0.635	1070	41.201	0.072	0.03893	-0.456	Good	-0.153	0.670	Only polyfit	435	13	nan	nan	40.734	0.073
10.73.137.112	apa_4_afe_3_ch_28.root	4	3	28	34	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_2018	Apr-27-2024_2021	Good	-0.049	0.275	1120	43.140	0.057	0.03889	-0.412	Good	-0.156	0.279	Only polyfit	1394	102	nan	nan	41.642	0.123
10.73.137.112	apa_4_afe_3_ch_29.root	4	3	29	35	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_2021	Apr-27-2024_2025	Good	-0.050	0.199	1120	43.156	0.035	0.03899	-0.509	Good	-0.150	0.208	Only polyfit	984	81	nan	nan	42.098	0.093
10.73.137.112	apa_4_afe_3_ch_30.root	4	3	30	36	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_2025	Apr-27-2024_2029	Good	-0.046	0.301	1120	43.148	0.052	0.03896	-0.483	Good	-0.156	0.318	Only polyfit	1397	162	nan	nan	41.647	0.182
10.73.137.112	apa_4_afe_3_ch_31.root	4	3	31	37	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_2029	Apr-27-2024_2033	Good	-0.051	0.202	1120	43.136	0.055	0.03889	-0.418	Good	-0.154	0.175	Only polyfit	1008	88	nan	nan	42.053	0.110
10.73.137.112	apa_4_afe_4_ch_32.root	4	4	32	40	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_2033	Apr-27-2024_2037	Good	-0.047	0.196	1120	43.908	0.049	0.03915	0.057	Good	-0.148	0.164	Only polyfit	1234	185	nan	nan	42.582	0.205
10.73.137.112	apa_4_afe_4_ch_34.root	4	4	34	42	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_2037	Apr-27-2024_2040	Good	-0.048	0.180	1120	43.899	0.047	0.03913	0.074	Good	-0.149	0.153	Only polyfit	1243	118	nan	nan	42.563	0.135
10.73.137.112	apa_4_afe_4_ch_37.root	4	4	37	45	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_2040	Apr-27-2024_2044	Good	-0.048	0.366	1120	43.907	0.053	0.03913	0.078	Good	-0.145	0.489	Only polyfit	1978	261	nan	nan	41.782	0.285
10.73.137.112	apa_4_afe_4_ch_39.root	4	4	39	47	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_2044	Apr-27-2024_2048	Good	-0.046	0.497	1120	43.897	0.034	0.03907	0.144	Good	-0.145	0.526	Only polyfit	1998	254	nan	nan	41.750	0.275
