IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.111	apa_3_afe_1_ch_12.root	3	1	12	14	FBK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2031	May-17-2024_2034	Good	-0.003	0.103	720	28.493	0.040	0.03897	0.437	Good	-0.111	0.096	Only polyfit	1025	119	nan	nan	27.392	0.134
10.73.137.111	apa_3_afe_1_ch_13.root	3	1	13	15	FBK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2034	May-17-2024_2038	Good	-0.002	0.113	720	28.485	0.041	0.03885	0.509	Good	-0.104	0.114	Only polyfit	1056	113	nan	nan	27.350	0.128
10.73.137.111	apa_3_afe_1_ch_14.root	3	1	14	16	FBK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2038	May-17-2024_2042	Good	-0.003	0.072	720	28.503	0.039	0.03904	0.393	Good	-0.099	0.080	Only polyfit	956	86	nan	nan	27.476	0.101
10.73.137.111	apa_3_afe_1_ch_15.root	3	1	15	17	FBK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2042	May-17-2024_2045	Good	-0.004	0.137	720	28.505	0.038	0.03902	0.409	Good	-0.104	0.108	Only polyfit	1110	78	nan	nan	27.312	0.092
10.73.137.111	apa_3_afe_2_ch_16.root	3	2	16	20	FBK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2045	May-17-2024_2049	Good	-0.004	0.151	720	29.111	0.044	0.03933	0.797	Good	-0.106	0.170	Only polyfit	1657	1049	nan	nan	27.331	1.128
10.73.137.111	apa_3_afe_2_ch_17.root	3	2	17	21	FBK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2049	May-17-2024_2053	Good	-0.001	0.222	720	29.116	0.044	0.03938	0.762	Good	-0.108	0.237	Only polyfit	1609	401	nan	nan	27.387	0.433
10.73.137.111	apa_3_afe_2_ch_18.root	3	2	18	22	FBK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2053	May-17-2024_2056	Good	-0.004	0.131	720	29.109	0.046	0.03932	0.802	Good	-0.106	0.140	Only polyfit	1423	266	nan	nan	27.580	0.289
10.73.137.111	apa_3_afe_2_ch_19.root	3	2	19	23	FBK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2056	May-17-2024_2100	Good	-0.006	0.162	720	29.105	0.056	0.03928	0.823	Good	-0.104	0.176	Only polyfit	1415	197	nan	nan	27.585	0.219
10.73.137.111	apa_3_afe_2_ch_20.root	3	2	20	24	FBK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2100	May-17-2024_2104	Good	-0.007	0.128	720	29.107	0.053	0.03931	0.803	Good	-0.108	0.143	Only polyfit	1406	266	nan	nan	27.596	0.290
10.73.137.111	apa_3_afe_2_ch_21.root	3	2	21	25	FBK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2104	May-17-2024_2107	Good	-0.003	0.152	720	29.112	0.050	0.03930	0.817	Good	-0.102	0.156	Only polyfit	1627	157	nan	nan	27.364	0.176
10.73.137.111	apa_3_afe_2_ch_22.root	3	2	22	26	FBK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2107	May-17-2024_2111	Good	-0.004	0.131	720	29.102	0.042	0.03933	0.786	Good	-0.105	0.146	Only polyfit	1352	210	nan	nan	27.649	0.229
10.73.137.111	apa_3_afe_2_ch_23.root	3	2	23	27	FBK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2111	May-17-2024_2115	Good	-0.006	0.116	720	29.094	0.043	0.03924	0.842	Good	-0.100	0.128	Only polyfit	1568	266	nan	nan	27.410	0.289
10.73.137.111	apa_3_afe_3_ch_24.root	3	3	24	30	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2115	May-17-2024_2119	Good	-0.006	0.670	1120	43.675	0.047	0.03920	-0.233	Good	-0.097	0.709	Only polyfit	1843	168	nan	nan	41.695	0.187
10.73.137.111	apa_3_afe_3_ch_25.root	3	3	25	31	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2119	May-17-2024_2122	Good	-0.003	0.395	1120	43.673	0.041	0.03922	-0.250	Good	-0.104	0.388	Only polyfit	1398	146	nan	nan	42.171	0.162
10.73.137.111	apa_3_afe_3_ch_26.root	3	3	26	32	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2122	May-17-2024_2126	Good	-0.005	0.337	1120	43.670	0.046	0.03918	-0.216	Good	-0.107	0.315	Only polyfit	1070	126	nan	nan	42.521	0.143
10.73.137.111	apa_3_afe_3_ch_27.root	3	3	27	33	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2126	May-17-2024_2130	Good	-0.002	0.422	1120	43.673	0.048	0.03920	-0.233	Good	-0.108	0.369	Only polyfit	1345	127	nan	nan	42.228	0.145
10.73.137.111	apa_3_afe_3_ch_28.root	3	3	28	34	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2130	May-17-2024_2134	Good	-0.001	0.385	1120	43.672	0.042	0.03919	-0.225	Good	-0.107	0.372	Only polyfit	1468	111	nan	nan	42.095	0.126
10.73.137.111	apa_3_afe_3_ch_29.root	3	3	29	35	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2134	May-17-2024_2138	Good	-0.002	0.523	1120	43.673	0.046	0.03917	-0.200	Good	-0.103	0.521	Only polyfit	1617	150	nan	nan	41.935	0.168
10.73.137.111	apa_3_afe_3_ch_30.root	3	3	30	36	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2138	May-17-2024_2141	Good	0.000	0.253	1120	43.674	0.043	0.03919	-0.220	Good	-0.104	0.282	Only polyfit	1356	207	nan	nan	42.216	0.226
10.73.137.111	apa_3_afe_3_ch_31.root	3	3	31	37	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2142	May-17-2024_2145	Good	-0.003	0.204	1120	43.671	0.049	0.03913	-0.160	Good	-0.109	0.191	Only polyfit	1056	100	nan	nan	42.536	0.118
10.73.137.111	apa_3_afe_4_ch_32.root	3	4	32	40	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2145	May-17-2024_2149	Good	-0.008	0.429	1120	44.032	0.036	0.03928	0.036	Good	-0.100	0.384	Only polyfit	1769	178	nan	nan	42.132	0.195
10.73.137.111	apa_3_afe_4_ch_33.root	3	4	33	41	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2149	May-17-2024_2153	Good	-0.006	0.321	1120	44.031	0.041	0.03931	0.006	Good	-0.110	0.313	Only polyfit	1129	123	nan	nan	42.818	0.138
10.73.137.111	apa_3_afe_4_ch_34.root	3	4	34	42	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2153	May-17-2024_2157	Good	-0.005	0.475	1120	44.017	0.042	0.03921	0.104	Good	-0.105	0.351	Only polyfit	1620	255	nan	nan	42.276	0.277
10.73.137.111	apa_3_afe_4_ch_35.root	3	4	35	43	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2157	May-17-2024_2201	Good	-0.006	0.215	1120	44.023	0.039	0.03925	0.067	Good	-0.113	0.231	Only polyfit	1049	87	nan	nan	42.896	0.102
10.73.137.111	apa_3_afe_4_ch_36.root	3	4	36	44	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2201	May-17-2024_2204	Good	-0.004	0.349	1120	44.017	0.042	0.03921	0.102	Good	-0.110	0.314	Only polyfit	1166	101	nan	nan	42.764	0.117
10.73.137.111	apa_3_afe_4_ch_37.root	3	4	37	45	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2204	May-17-2024_2208	Good	-0.007	0.282	1120	44.027	0.035	0.03931	-0.005	Good	-0.108	0.307	Only polyfit	1185	137	nan	nan	42.754	0.151
10.73.137.111	apa_3_afe_4_ch_38.root	3	4	38	46	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2208	May-17-2024_2212	Good	-0.003	0.369	1120	44.023	0.041	0.03924	0.072	Good	-0.108	0.335	Only polyfit	1190	122	nan	nan	42.745	0.137
10.73.137.111	apa_3_afe_4_ch_39.root	3	4	39	47	HPK	May-17-2024_run00	May-17-2024_1945	May-17-2024_2212	May-17-2024_2216	Good	-0.004	0.283	1120	44.024	0.044	0.03924	0.074	Good	-0.106	0.335	Only polyfit	1181	170	nan	nan	42.755	0.188
