IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.109	apa_2_afe_1_ch_10.root	2	1	10	12	FBK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2227	May-09-2024_2231	Good	0.016	0.079	720	28.070	0.039	0.03947	-0.349	Good	-0.086	0.076	Only polyfit	361	18	nan	nan	27.683	0.044
10.73.137.109	apa_2_afe_1_ch_11.root	2	1	11	13	FBK	May-09-2024-run00	May-09-2024_2153	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_12.root	2	1	12	14	FBK	May-09-2024-run00	May-09-2024_2153	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_13.root	2	1	13	15	FBK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2231	May-09-2024_2235	Good	0.016	0.110	720	28.073	0.041	0.03951	-0.372	Good	-0.086	0.094	Only polyfit	597	93	nan	nan	27.431	0.108
10.73.137.109	apa_2_afe_1_ch_14.root	2	1	14	16	FBK	May-09-2024-run00	May-09-2024_2153	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_15.root	2	1	15	17	FBK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2235	May-09-2024_2239	BAD(dead channel or wrong bias range)	0.016	0.024	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_2_ch_16.root	2	2	16	20	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2239	May-09-2024_2242	Good	0.016	0.515	1120	43.979	0.042	0.03913	0.154	Good	-0.084	0.642	Only polyfit	1927	280	nan	nan	41.908	0.304
10.73.137.109	apa_2_afe_2_ch_17.root	2	2	17	21	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2243	May-09-2024_2246	Good	0.013	0.604	1100	43.189	0.045	0.03914	0.140	Good	-0.086	0.536	Only polyfit	1171	98	nan	nan	41.931	0.115
10.73.137.109	apa_2_afe_2_ch_18.root	2	2	18	22	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2246	May-09-2024_2250	Good	0.014	0.616	1110	43.588	0.035	0.03915	0.132	Good	-0.085	0.598	Only polyfit	1513	245	nan	nan	41.962	0.265
10.73.137.109	apa_2_afe_2_ch_19.root	2	2	19	23	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2250	May-09-2024_2254	Good	0.013	0.774	1120	43.985	0.047	0.03916	0.122	Good	-0.086	0.777	Only polyfit	1535	170	nan	nan	42.336	0.189
10.73.137.109	apa_2_afe_2_ch_20.root	2	2	20	24	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2254	May-09-2024_2258	Good	0.015	0.729	1120	43.974	0.046	0.03912	0.164	Good	-0.090	0.695	Only polyfit	1484	102	nan	nan	42.380	0.119
10.73.137.109	apa_2_afe_2_ch_21.root	2	2	21	25	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2258	May-09-2024_2301	Good	0.015	0.625	1120	43.983	0.050	0.03916	0.118	Good	-0.084	0.714	Only polyfit	1818	239	nan	nan	42.030	0.262
10.73.137.109	apa_2_afe_2_ch_22.root	2	2	22	26	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2302	May-09-2024_2305	Good	0.016	0.542	1120	43.982	0.043	0.03914	0.141	Good	-0.092	0.583	Only polyfit	1411	126	nan	nan	42.465	0.142
10.73.137.109	apa_2_afe_2_ch_23.root	2	2	23	27	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2305	May-09-2024_2309	Good	0.015	0.699	1120	43.980	0.039	0.03916	0.118	Good	-0.090	0.873	Only polyfit	1686	196	nan	nan	42.169	0.214
10.73.137.109	apa_2_afe_3_ch_24.root	2	3	24	30	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2309	May-09-2024_2313	Good	0.015	0.708	1110	43.556	0.053	0.03902	0.241	Good	-0.090	0.604	Only polyfit	1614	117	nan	nan	41.822	0.136
10.73.137.109	apa_2_afe_3_ch_25.root	2	3	25	31	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2313	May-09-2024_2317	Good	0.014	0.459	1120	43.940	0.042	0.03896	0.300	Good	-0.086	0.516	Only polyfit	1258	96	nan	nan	42.589	0.111
10.73.137.109	apa_2_afe_3_ch_26.root	2	3	26	32	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2317	May-09-2024_2320	Good	0.014	0.871	1110	43.550	0.043	0.03896	0.299	Good	-0.085	0.755	Only polyfit	1654	294	nan	nan	41.772	0.318
10.73.137.109	apa_2_afe_3_ch_27.root	2	3	27	33	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2321	May-09-2024_2324	Good	0.012	0.791	1120	43.932	0.044	0.03891	0.358	Good	-0.090	0.846	Only polyfit	2054	181	nan	nan	41.725	0.199
10.73.137.109	apa_2_afe_3_ch_28.root	2	3	28	34	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2324	May-09-2024_2328	Good	0.013	0.689	1120	43.951	0.049	0.03907	0.188	Good	-0.092	0.630	Only polyfit	1495	105	nan	nan	42.344	0.123
10.73.137.109	apa_2_afe_3_ch_29.root	2	3	29	35	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2328	May-09-2024_2332	Good	0.015	0.651	1100	43.164	0.039	0.03900	0.260	Good	-0.092	0.631	Only polyfit	1282	143	nan	nan	41.787	0.158
10.73.137.109	apa_2_afe_3_ch_30.root	2	3	30	36	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2332	May-09-2024_2336	Good	0.015	0.407	1120	43.941	0.048	0.03900	0.259	Good	-0.096	0.392	Only polyfit	1337	280	nan	nan	42.505	0.304
10.73.137.109	apa_2_afe_3_ch_31.root	2	3	31	37	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2336	May-09-2024_2339	Good	0.016	0.606	1100	43.158	0.042	0.03899	0.266	Good	-0.089	0.682	Only polyfit	1295	143	nan	nan	41.766	0.160
10.73.137.109	apa_2_afe_4_ch_32.root	2	4	32	40	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2339	May-09-2024_2343	Good	0.016	0.603	1080	43.468	0.056	0.03931	1.018	Good	-0.087	0.655	Only polyfit	1642	150	nan	nan	41.703	0.170
10.73.137.109	apa_2_afe_4_ch_33.root	2	4	33	41	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2343	May-09-2024_2347	Good	0.014	0.771	1090	43.858	0.055	0.03929	1.030	Good	-0.080	0.849	Only polyfit	2169	265	nan	nan	41.528	0.290
10.73.137.109	apa_2_afe_4_ch_34.root	2	4	34	42	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2347	May-09-2024_2351	Good	0.015	0.782	1090	43.878	0.073	0.03943	0.899	Good	-0.088	0.652	Only polyfit	1484	153	nan	nan	42.284	0.180
10.73.137.109	apa_2_afe_4_ch_35.root	2	4	35	43	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2351	May-09-2024_2354	Good	0.015	0.566	1090	43.871	0.065	0.03938	0.946	Good	-0.084	0.526	Only polyfit	1779	297	nan	nan	41.960	0.326
10.73.137.109	apa_2_afe_4_ch_36.root	2	4	36	44	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2354	May-09-2024_2358	Good	0.015	0.475	1090	43.869	0.066	0.03936	0.971	Good	-0.089	0.493	Only polyfit	1711	203	nan	nan	42.030	0.228
10.73.137.109	apa_2_afe_4_ch_37.root	2	4	37	45	HPK	May-09-2024-run00	May-09-2024_2153	May-09-2024_2358	May-10-2024_0002	Good	0.015	0.794	1080	43.471	0.065	0.03940	0.915	Good	-0.088	0.767	Only polyfit	1749	241	nan	nan	41.591	0.267
10.73.137.109	apa_2_afe_4_ch_38.root	2	4	38	46	HPK	May-09-2024-run00	May-09-2024_2153	May-10-2024_0002	May-10-2024_0006	Good	0.018	0.590	1090	43.857	0.060	0.03932	0.996	Good	-0.086	0.636	Only polyfit	1740	251	nan	nan	41.987	0.277
10.73.137.109	apa_2_afe_4_ch_39.root	2	4	39	47	HPK	May-09-2024-run00	May-09-2024_2153	May-10-2024_0006	May-10-2024_0009	Good	0.017	0.694	1070	43.075	0.074	0.03931	1.018	Good	-0.089	0.551	Only polyfit	1384	113	nan	nan	41.587	0.142
