IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.111	apa_3_afe_1_ch_10.root	3	1	10	12	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1559	Oct-04-2024_1603	Good	-0.004	0.099	720	28.459	0.038	0.03908	0.321	Good	-0.108	0.110	Only polyfit	1073	131	nan	nan	27.306	0.146
10.73.137.111	apa_3_afe_1_ch_11.root	3	1	11	13	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1603	Oct-04-2024_1607	Good	-0.006	0.112	720	28.439	0.037	0.03891	0.424	Good	-0.111	0.094	Only polyfit	840	86	nan	nan	27.536	0.099
10.73.137.111	apa_3_afe_1_ch_12.root	3	1	12	14	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1607	Oct-04-2024_1610	Good	-0.002	0.099	720	28.438	0.036	0.03891	0.423	Good	-0.115	0.101	Only polyfit	1024	159	nan	nan	27.338	0.174
10.73.137.111	apa_3_afe_1_ch_13.root	3	1	13	15	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1610	Oct-04-2024_1614	Good	-0.001	0.090	720	28.447	0.044	0.03907	0.316	Good	-0.110	0.106	Only polyfit	1104	131	nan	nan	27.261	0.147
10.73.137.111	apa_3_afe_1_ch_14.root	3	1	14	16	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1614	Oct-04-2024_1618	Good	-0.001	0.075	720	28.453	0.048	0.03907	0.326	Good	-0.109	0.076	Only polyfit	834	152	nan	nan	27.557	0.170
10.73.137.111	apa_3_afe_1_ch_15.root	3	1	15	17	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1618	Oct-04-2024_1621	Good	-0.000	0.100	720	28.447	0.044	0.03905	0.328	Good	-0.109	0.112	Only polyfit	1134	135	nan	nan	27.229	0.151
10.73.137.111	apa_3_afe_2_ch_16.root	3	2	16	20	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1621	Oct-04-2024_1625	Good	-0.003	0.204	720	29.053	0.045	0.03931	0.747	Good	-0.108	0.184	Only polyfit	1622	153	nan	nan	27.309	0.170
10.73.137.111	apa_3_afe_2_ch_17.root	3	2	17	21	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1625	Oct-04-2024_1629	Good	-0.003	0.246	720	29.050	0.051	0.03928	0.766	Good	-0.105	0.252	Only polyfit	1624	347	nan	nan	27.305	0.376
10.73.137.111	apa_3_afe_2_ch_18.root	3	2	18	22	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1629	Oct-04-2024_1633	Good	-0.001	0.168	720	29.062	0.041	0.03941	0.690	Good	-0.103	0.143	Only polyfit	1727	260	nan	nan	27.206	0.283
10.73.137.111	apa_3_afe_2_ch_19.root	3	2	19	23	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1633	Oct-04-2024_1636	Good	-0.002	0.188	720	29.048	0.041	0.03930	0.754	Good	-0.109	0.161	Only polyfit	1394	176	nan	nan	27.550	0.193
10.73.137.111	apa_3_afe_2_ch_20.root	3	2	20	24	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1636	Oct-04-2024_1640	Good	-0.006	0.138	720	29.057	0.049	0.03932	0.745	Good	-0.112	0.152	Only polyfit	1362	162	nan	nan	27.594	0.181
10.73.137.111	apa_3_afe_2_ch_21.root	3	2	21	25	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1640	Oct-04-2024_1644	Good	-0.002	0.115	720	29.044	0.053	0.03926	0.777	Good	-0.100	0.143	Only polyfit	1589	214	nan	nan	27.337	0.236
10.73.137.111	apa_3_afe_2_ch_22.root	3	2	22	26	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1644	Oct-04-2024_1647	Good	-0.004	0.135	720	29.059	0.044	0.03935	0.725	Good	-0.109	0.152	Only polyfit	1302	139	nan	nan	27.660	0.156
10.73.137.111	apa_3_afe_2_ch_23.root	3	2	23	27	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1647	Oct-04-2024_1651	Good	-0.005	0.142	720	29.050	0.051	0.03929	0.758	Good	-0.105	0.149	Only polyfit	1505	149	nan	nan	27.433	0.168
10.73.137.111	apa_3_afe_3_ch_24.root	3	3	24	30	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1651	Oct-04-2024_1655	Good	-0.005	0.758	1120	43.637	0.047	0.03920	-0.268	Good	-0.091	0.803	Only polyfit	1866	134	nan	nan	41.631	0.152
10.73.137.111	apa_3_afe_3_ch_25.root	3	3	25	31	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1655	Oct-04-2024_1659	Good	-0.002	0.647	1120	43.633	0.051	0.03921	-0.287	Good	-0.106	0.630	Only polyfit	1368	171	nan	nan	42.163	0.191
10.73.137.111	apa_3_afe_3_ch_26.root	3	3	26	32	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1659	Oct-04-2024_1702	Good	-0.005	0.338	1120	43.632	0.051	0.03918	-0.251	Good	-0.111	0.359	Only polyfit	1021	115	nan	nan	42.535	0.133
10.73.137.111	apa_3_afe_3_ch_27.root	3	3	27	33	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1702	Oct-04-2024_1706	Good	-0.003	0.446	1120	43.642	0.047	0.03923	-0.293	Good	-0.104	0.428	Only polyfit	1389	138	nan	nan	42.150	0.155
10.73.137.111	apa_3_afe_3_ch_28.root	3	3	28	34	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1706	Oct-04-2024_1710	Good	-0.004	0.391	1120	43.638	0.048	0.03924	-0.310	Good	-0.104	0.435	Only polyfit	1464	110	nan	nan	42.065	0.128
10.73.137.111	apa_3_afe_3_ch_29.root	3	3	29	35	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1710	Oct-04-2024_1714	Good	-0.004	0.538	1120	43.642	0.055	0.03920	-0.263	Good	-0.099	0.483	Only polyfit	1589	187	nan	nan	41.935	0.209
10.73.137.111	apa_3_afe_3_ch_30.root	3	3	30	36	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1714	Oct-04-2024_1718	Good	-0.001	0.345	1120	43.641	0.041	0.03923	-0.302	Good	-0.103	0.293	Only polyfit	1359	124	nan	nan	42.180	0.139
10.73.137.111	apa_3_afe_3_ch_31.root	3	3	31	37	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1718	Oct-04-2024_1721	Good	-0.003	0.218	1120	43.632	0.045	0.03916	-0.224	Good	-0.114	0.206	Only polyfit	938	89	nan	nan	42.624	0.106
10.73.137.111	apa_3_afe_4_ch_32.root	3	4	32	40	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1722	Oct-04-2024_1725	Good	-0.006	0.372	1120	43.984	0.038	0.03934	-0.076	Good	-0.096	2.487	Only polyfit	2047	159	nan	nan	41.785	0.175
10.73.137.111	apa_3_afe_4_ch_33.root	3	4	33	41	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1725	Oct-04-2024_1729	Good	-0.002	0.289	1120	43.982	0.039	0.03927	-0.001	Good	-0.114	0.303	Only polyfit	1189	176	nan	nan	42.705	0.193
10.73.137.111	apa_3_afe_4_ch_34.root	3	4	34	42	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1729	Oct-04-2024_1733	Good	-0.004	0.307	1120	43.963	0.048	0.03918	0.078	Good	-0.103	0.376	Only polyfit	1545	200	nan	nan	42.302	0.220
10.73.137.111	apa_3_afe_4_ch_35.root	3	4	35	43	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1733	Oct-04-2024_1737	Good	-0.004	0.249	1120	43.968	0.040	0.03925	0.013	Good	-0.118	0.223	Only polyfit	1035	130	nan	nan	42.856	0.146
10.73.137.111	apa_3_afe_4_ch_36.root	3	4	36	44	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1737	Oct-04-2024_1741	Good	-0.007	0.354	1120	43.980	0.038	0.03928	-0.012	Good	-0.113	0.371	Only polyfit	1147	117	nan	nan	42.747	0.131
10.73.137.111	apa_3_afe_4_ch_37.root	3	4	37	45	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1741	Oct-04-2024_1744	Good	-0.002	0.321	1120	43.982	0.054	0.03933	-0.062	Good	-0.112	0.320	Only polyfit	1126	63	nan	nan	42.772	0.086
10.73.137.111	apa_3_afe_4_ch_38.root	3	4	38	46	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1744	Oct-04-2024_1748	Good	-0.004	0.362	1120	43.983	0.054	0.03926	0.015	Good	-0.112	0.336	Only polyfit	1149	76	nan	nan	42.748	0.098
10.73.137.111	apa_3_afe_4_ch_39.root	3	4	39	47	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1748	Oct-04-2024_1752	Good	-0.005	0.296	1120	43.972	0.039	0.03923	0.030	Good	-0.110	0.334	Only polyfit	1143	140	nan	nan	42.744	0.156
