IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.109	apa_2_afe_2_ch_20.root	2	2	20	24	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1420	Apr-20-2024_1424	Good	0.015	0.739	1120	43.982	0.049	0.03917	0.107	Good	-0.095	0.709	Only polyfit	1478	142	nan	nan	42.395	0.161
10.73.137.109	apa_2_afe_2_ch_21.root	2	2	21	25	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1424	Apr-20-2024_1428	Good	0.016	0.352	1120	44.000	0.046	0.03924	0.051	Good	-0.083	0.378	Only polyfit	1736	219	nan	nan	42.135	0.240
10.73.137.109	apa_2_afe_2_ch_22.root	2	2	22	26	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1428	Apr-20-2024_1432	Good	0.014	0.547	1120	44.000	0.038	0.03925	0.044	Good	-0.088	0.548	Only polyfit	1415	97	nan	nan	42.479	0.112
10.73.137.109	apa_2_afe_2_ch_23.root	2	2	23	27	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1432	Apr-20-2024_1436	Good	0.010	0.441	1120	43.986	0.038	0.03919	0.099	Good	-0.091	0.378	Only polyfit	1616	191	nan	nan	42.250	0.208
10.73.137.109	apa_2_afe_3_ch_24.root	2	3	24	30	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1436	Apr-20-2024_1439	Good	0.016	0.781	1120	43.939	0.041	0.03894	0.331	Good	-0.085	0.858	Only polyfit	1916	282	nan	nan	41.881	0.306
10.73.137.109	apa_2_afe_3_ch_25.root	2	3	25	31	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1440	Apr-20-2024_1443	Good	0.015	0.476	1120	43.939	0.038	0.03894	0.326	Good	-0.089	0.536	Only polyfit	1242	106	nan	nan	42.604	0.121
10.73.137.109	apa_2_afe_3_ch_26.root	2	3	26	32	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1443	Apr-20-2024_1447	Good	0.015	0.683	1110	43.543	0.047	0.03892	0.345	Good	-0.087	0.675	Only polyfit	1634	171	nan	nan	41.788	0.190
10.73.137.109	apa_2_afe_3_ch_27.root	2	3	27	33	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1447	Apr-20-2024_1451	Good	0.012	0.733	1120	43.940	0.038	0.03896	0.302	Good	-0.086	0.752	Only polyfit	2004	152	nan	nan	41.787	0.168
10.73.137.109	apa_2_afe_3_ch_28.root	2	3	28	34	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1451	Apr-20-2024_1455	Good	0.010	0.669	1120	43.949	0.039	0.03899	0.282	Good	-0.091	0.582	Only polyfit	1499	165	nan	nan	42.338	0.182
10.73.137.109	apa_2_afe_3_ch_29.root	2	3	29	35	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1455	Apr-20-2024_1458	Good	0.016	0.837	1110	43.547	0.053	0.03893	0.330	Good	-0.087	0.828	Only polyfit	1693	177	nan	nan	41.728	0.197
10.73.137.109	apa_2_afe_3_ch_30.root	2	3	30	36	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1459	Apr-20-2024_1502	Good	0.017	0.356	1120	43.939	0.044	0.03893	0.335	Good	-0.089	0.372	Only polyfit	1363	170	nan	nan	42.474	0.188
10.73.137.109	apa_2_afe_3_ch_31.root	2	3	31	37	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1502	Apr-20-2024_1506	Good	0.015	0.693	1100	43.165	0.051	0.03903	0.232	Good	-0.087	0.660	Only polyfit	1303	142	nan	nan	41.766	0.161
10.73.137.109	apa_2_afe_4_ch_32.root	2	4	32	40	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1506	Apr-20-2024_1510	Good	0.017	0.643	1080	43.480	0.073	0.03939	0.935	Good	-0.088	0.564	Only polyfit	1656	184	nan	nan	41.701	0.211
10.73.137.109	apa_2_afe_4_ch_33.root	2	4	33	41	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1510	Apr-20-2024_1514	Good	0.017	0.658	1090	43.864	0.057	0.03938	0.942	Good	-0.080	0.720	Only polyfit	2166	231	nan	nan	41.537	0.255
10.73.137.109	apa_2_afe_4_ch_34.root	2	4	34	42	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1514	Apr-20-2024_1517	Good	0.015	0.679	1090	43.876	0.067	0.03937	0.965	Good	-0.091	0.629	Only polyfit	1494	170	nan	nan	42.271	0.195
10.73.137.109	apa_2_afe_4_ch_35.root	2	4	35	43	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1517	Apr-20-2024_1521	Good	0.016	0.396	1090	43.868	0.064	0.03934	0.987	Good	-0.083	0.419	Only polyfit	1798	231	nan	nan	41.935	0.256
10.73.137.109	apa_2_afe_4_ch_36.root	2	4	36	44	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1521	Apr-20-2024_1525	Good	0.016	0.477	1090	43.868	0.060	0.03933	0.998	Good	-0.087	0.451	Only polyfit	1643	183	nan	nan	42.103	0.205
10.73.137.109	apa_2_afe_4_ch_37.root	2	4	37	45	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1525	Apr-20-2024_1528	Good	0.016	0.770	1080	43.478	0.055	0.03938	0.952	Good	-0.087	0.723	Only polyfit	1759	172	nan	nan	41.589	0.192
10.73.137.109	apa_2_afe_4_ch_38.root	2	4	38	46	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1529	Apr-20-2024_1532	Good	0.014	0.552	1090	43.857	0.055	0.03929	1.033	Good	-0.089	0.529	Only polyfit	1728	197	nan	nan	42.000	0.218
10.73.137.109	apa_2_afe_4_ch_39.root	2	4	39	47	HPK	Apr-20-2024-run00	Apr-20-2024_1320	Apr-20-2024_1532	Apr-20-2024_1536	Good	0.016	0.739	1080	43.480	0.047	0.03933	0.999	Good	-0.088	0.710	Only polyfit	1707	208	nan	nan	41.646	0.229
