IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_1_ch_10.root	4	1	10	12	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1236	Apr-20-2024_1240	Good	-0.047	0.625	1110	43.608	0.049	0.03903	0.289	Good	-0.151	0.741	Only polyfit	1552	131	nan	nan	41.940	0.149
10.73.137.112	apa_4_afe_1_ch_11.root	4	1	11	13	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1240	Apr-20-2024_1243	Good	-0.050	0.697	1120	44.001	0.040	0.03908	0.232	Good	-0.142	0.900	Only polyfit	1697	222	nan	nan	42.178	0.242
10.73.137.112	apa_4_afe_1_ch_12.root	4	1	12	14	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.112	apa_4_afe_1_ch_13.root	4	1	13	15	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1244	Apr-20-2024_1247	Good	-0.047	0.936	1120	44.003	0.052	0.03905	0.267	Good	-0.145	0.930	Only polyfit	1848	229	nan	nan	42.017	0.252
10.73.137.112	apa_4_afe_1_ch_14.root	4	1	14	16	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1247	Apr-20-2024_1251	Good	-0.051	0.659	1110	43.608	0.051	0.03907	0.239	Good	-0.151	0.713	Only polyfit	1266	108	nan	nan	42.247	0.126
10.73.137.112	apa_4_afe_1_ch_15.root	4	1	15	17	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1251	Apr-20-2024_1255	Good	-0.049	0.637	1120	43.995	0.053	0.03904	0.275	Good	-0.138	1.005	Only polyfit	1898	181	nan	nan	41.955	0.201
10.73.137.112	apa_4_afe_2_ch_16.root	4	2	16	20	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1255	Apr-20-2024_1259	Good	-0.045	0.539	1090	43.547	0.060	0.03903	1.006	Good	-0.148	0.603	Only polyfit	1578	177	nan	nan	41.852	0.199
10.73.137.112	apa_4_afe_2_ch_17.root	4	2	17	21	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1259	Apr-20-2024_1302	Good	-0.052	0.456	1090	43.539	0.064	0.03897	1.062	Good	-0.152	0.481	Only polyfit	1489	145	nan	nan	41.939	0.169
10.73.137.112	apa_4_afe_2_ch_18.root	4	2	18	22	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1302	Apr-20-2024_1306	Good	-0.049	0.956	1050	42.001	0.055	0.03919	0.855	Good	-0.156	0.951	Only polyfit	609	57	nan	nan	41.347	0.083
10.73.137.112	apa_4_afe_2_ch_19.root	4	2	19	23	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1306	Apr-20-2024_1310	Good	-0.048	0.740	1100	43.936	0.045	0.03904	0.996	Good	-0.144	0.693	Only polyfit	1880	206	nan	nan	41.916	0.226
10.73.137.112	apa_4_afe_2_ch_20.root	4	2	20	24	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1310	Apr-20-2024_1313	Good	-0.047	0.391	1090	43.542	0.060	0.03899	1.042	Good	-0.150	0.384	Only polyfit	1462	139	nan	nan	41.971	0.161
10.73.137.112	apa_4_afe_2_ch_21.root	4	2	21	25	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1314	Apr-20-2024_1317	Good	-0.047	0.416	1090	43.555	0.051	0.03909	0.946	Good	-0.144	0.520	Only polyfit	1229	215	nan	nan	42.235	0.236
10.73.137.112	apa_4_afe_2_ch_22.root	4	2	22	26	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1317	Apr-20-2024_1321	Good	-0.048	0.444	1090	43.536	0.055	0.03899	1.041	Good	-0.148	0.327	Only polyfit	1429	166	nan	nan	42.001	0.187
10.73.137.112	apa_4_afe_2_ch_23.root	4	2	23	27	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1321	Apr-20-2024_1325	Good	-0.047	0.582	1090	43.544	0.046	0.03908	0.945	Good	-0.148	0.695	Only polyfit	1462	186	nan	nan	41.973	0.205
10.73.137.112	apa_4_afe_3_ch_24.root	4	3	24	30	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1325	Apr-20-2024_1329	Good	-0.047	0.331	1120	43.183	0.039	0.03895	-0.442	Good	-0.146	0.297	Only polyfit	1343	136	nan	nan	41.740	0.151
10.73.137.112	apa_4_afe_3_ch_25.root	4	3	25	31	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1329	Apr-20-2024_1332	Good	-0.050	0.471	1120	43.174	0.055	0.03896	-0.460	Good	-0.147	0.460	Only polyfit	1403	139	nan	nan	41.666	0.159
10.73.137.112	apa_4_afe_3_ch_26.root	4	3	26	32	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1332	Apr-20-2024_1336	Good	-0.046	0.414	1120	43.175	0.050	0.03894	-0.434	Good	-0.149	0.466	Only polyfit	1348	213	nan	nan	41.727	0.234
10.73.137.112	apa_4_afe_3_ch_27.root	4	3	27	33	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1336	Apr-20-2024_1340	Good	-0.050	0.705	1070	41.229	0.067	0.03895	-0.446	Good	-0.149	0.728	Only polyfit	642	54	nan	nan	40.539	0.089
10.73.137.112	apa_4_afe_3_ch_28.root	4	3	28	34	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1340	Apr-20-2024_1344	Good	-0.050	0.336	1120	43.174	0.058	0.03893	-0.424	Good	-0.156	0.329	Only polyfit	1422	118	nan	nan	41.646	0.139
10.73.137.112	apa_4_afe_3_ch_29.root	4	3	29	35	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1344	Apr-20-2024_1347	Good	-0.052	0.292	1120	43.172	0.039	0.03891	-0.412	Good	-0.151	0.272	Only polyfit	929	83	nan	nan	42.174	0.097
10.73.137.112	apa_4_afe_3_ch_30.root	4	3	30	36	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1348	Apr-20-2024_1351	Good	-0.047	0.297	1120	43.188	0.043	0.03903	-0.529	Good	-0.150	0.319	Only polyfit	1486	138	nan	nan	41.592	0.155
10.73.137.112	apa_4_afe_3_ch_31.root	4	3	31	37	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1351	Apr-20-2024_1355	Good	-0.045	0.253	1120	43.173	0.048	0.03893	-0.430	Good	-0.154	0.276	Only polyfit	975	100	nan	nan	42.126	0.118
10.73.137.112	apa_4_afe_4_ch_32.root	4	4	32	40	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1355	Apr-20-2024_1359	Good	-0.048	0.280	1120	43.923	0.046	0.03906	0.176	Good	-0.146	0.208	Only polyfit	1233	118	nan	nan	42.599	0.135
10.73.137.112	apa_4_afe_4_ch_34.root	4	4	34	42	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1359	Apr-20-2024_1403	Good	-0.048	0.215	1120	43.940	0.065	0.03918	0.056	Good	-0.150	0.243	Only polyfit	1115	122	nan	nan	42.742	0.147
10.73.137.112	apa_4_afe_4_ch_37.root	4	4	37	45	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1403	Apr-20-2024_1406	Good	-0.049	0.571	1120	43.925	0.056	0.03912	0.106	Good	-0.144	0.560	Only polyfit	1990	183	nan	nan	41.787	0.205
10.73.137.112	apa_4_afe_4_ch_39.root	4	4	39	47	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1406	Apr-20-2024_1410	Good	-0.047	0.531	1120	43.935	0.050	0.03918	0.053	Good	-0.146	0.578	Only polyfit	1993	240	nan	nan	41.793	0.262
