IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_1_ch_13.root	4	1	13	15	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2027	May-28-2024_2030	Good	-0.046	0.570	1120	43.959	0.041	0.03901	0.263	Good	-0.147	0.673	Only polyfit	1806	186	nan	nan	42.018	0.204
10.73.137.112	apa_4_afe_1_ch_14.root	4	1	14	16	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2030	May-28-2024_2034	Good	-0.049	0.455	1120	43.975	0.035	0.03909	0.198	Good	-0.147	0.409	Only polyfit	1679	176	nan	nan	42.171	0.192
10.73.137.112	apa_4_afe_1_ch_15.root	4	1	15	17	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2034	May-28-2024_2038	Good	-0.047	0.417	1120	43.973	0.046	0.03907	0.212	Good	-0.141	0.450	Only polyfit	1820	147	nan	nan	42.018	0.164
10.73.137.112	apa_4_afe_2_ch_16.root	4	2	16	20	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2038	May-28-2024_2042	Good	-0.046	0.341	1090	43.512	0.063	0.03901	0.987	Good	-0.149	0.353	Only polyfit	1515	151	nan	nan	41.885	0.174
10.73.137.112	apa_4_afe_2_ch_17.root	4	2	17	21	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2042	May-28-2024_2045	Good	-0.046	0.264	1090	43.528	0.067	0.03910	0.906	Good	-0.149	0.257	Only polyfit	1478	161	nan	nan	41.940	0.186
10.73.137.112	apa_4_afe_2_ch_18.root	4	2	18	22	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2045	May-28-2024_2049	Good	-0.044	0.715	1040	41.568	0.053	0.03912	0.886	Good	-0.158	0.707	Only polyfit	423	11	nan	nan	41.114	0.054
10.73.137.112	apa_4_afe_2_ch_19.root	4	2	19	23	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2049	May-28-2024_2053	Good	-0.047	0.631	1120	44.688	0.049	0.03905	0.957	Good	-0.141	0.763	Only polyfit	2535	460	nan	nan	41.964	0.497
10.73.137.112	apa_4_afe_2_ch_20.root	4	2	20	24	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2053	May-28-2024_2057	Good	-0.048	0.287	1090	43.517	0.046	0.03902	0.987	Good	-0.152	0.260	Only polyfit	1496	166	nan	nan	41.909	0.184
10.73.137.112	apa_4_afe_2_ch_21.root	4	2	21	25	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2057	May-28-2024_2100	Good	-0.049	0.330	1090	43.513	0.061	0.03900	0.999	Good	-0.149	0.295	Only polyfit	1248	110	nan	nan	42.172	0.133
10.73.137.112	apa_4_afe_2_ch_22.root	4	2	22	26	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2100	May-28-2024_2104	Good	-0.045	0.265	1090	43.522	0.046	0.03903	0.978	Good	-0.149	0.224	Only polyfit	1385	139	nan	nan	42.034	0.157
10.73.137.112	apa_4_afe_2_ch_23.root	4	2	23	27	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2104	May-28-2024_2108	Good	-0.048	0.398	1090	43.509	0.052	0.03899	1.004	Good	-0.150	0.457	Only polyfit	1465	183	nan	nan	41.935	0.203
10.73.137.112	apa_4_afe_3_ch_24.root	4	3	24	30	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2108	May-28-2024_2112	Good	-0.046	0.236	1120	43.167	0.040	0.03894	-0.441	Good	-0.148	0.226	Only polyfit	1302	126	nan	nan	41.768	0.141
10.73.137.112	apa_4_afe_3_ch_25.root	4	3	25	31	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2112	May-28-2024_2115	Good	-0.048	0.341	1120	43.159	0.046	0.03892	-0.436	Good	-0.147	0.334	Only polyfit	1437	169	nan	nan	41.616	0.187
10.73.137.112	apa_4_afe_3_ch_26.root	4	3	26	32	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2115	May-28-2024_2119	Good	-0.047	0.284	1120	43.152	0.059	0.03893	-0.447	Good	-0.147	0.237	Only polyfit	1319	122	nan	nan	41.735	0.144
10.73.137.112	apa_4_afe_3_ch_27.root	4	3	27	33	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2119	May-28-2024_2123	Good	-0.049	0.678	1070	41.205	0.066	0.03887	-0.385	Good	-0.152	0.547	Only polyfit	510	46	nan	nan	40.657	0.082
10.73.137.112	apa_4_afe_3_ch_28.root	4	3	28	34	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2123	May-28-2024_2127	Good	-0.052	0.210	1120	43.164	0.047	0.03893	-0.439	Good	-0.156	0.204	Only polyfit	1392	141	nan	nan	41.668	0.158
10.73.137.112	apa_4_afe_3_ch_29.root	4	3	29	35	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2127	May-28-2024_2131	Good	-0.047	0.169	1120	43.159	0.055	0.03891	-0.424	Good	-0.150	0.187	Only polyfit	917	76	nan	nan	42.174	0.098
10.73.137.112	apa_4_afe_3_ch_30.root	4	3	30	36	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2131	May-28-2024_2134	Good	-0.048	0.215	1120	43.159	0.033	0.03890	-0.406	Good	-0.148	0.268	Only polyfit	1406	97	nan	nan	41.648	0.109
10.73.137.112	apa_4_afe_3_ch_31.root	4	3	31	37	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2134	May-28-2024_2138	Good	-0.046	0.187	1120	43.154	0.046	0.03889	-0.407	Good	-0.156	0.170	Only polyfit	923	69	nan	nan	42.163	0.087
10.73.137.112	apa_4_afe_4_ch_32.root	4	4	32	40	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2138	May-28-2024_2142	Good	-0.047	0.120	1120	43.912	0.043	0.03915	0.058	Good	-0.150	0.159	Only polyfit	1158	140	nan	nan	42.667	0.156
10.73.137.112	apa_4_afe_4_ch_34.root	4	4	34	42	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2142	May-28-2024_2146	Good	-0.046	0.111	1120	43.901	0.054	0.03910	0.110	Good	-0.150	0.137	Only polyfit	1228	132	nan	nan	42.582	0.152
10.73.137.112	apa_4_afe_4_ch_37.root	4	4	37	45	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2146	May-28-2024_2150	Good	-0.048	0.394	1120	43.900	0.046	0.03912	0.083	Good	-0.146	0.333	Only polyfit	1951	239	nan	nan	41.805	0.261
10.73.137.112	apa_4_afe_4_ch_39.root	4	4	39	47	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2150	May-28-2024_2153	Good	-0.047	0.385	1120	43.905	0.050	0.03913	0.076	Good	-0.146	0.364	Only polyfit	1969	287	nan	nan	41.790	0.312
