IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.104	apa_1_afe_1_ch_10.root	1	1	10	12	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1559	Oct-04-2024_1602	Good	0.077	0.245	720	28.660	0.046	0.03844	0.986	Good	-0.032	0.260	Only polyfit	1220	99	nan	nan	27.348	0.116
10.73.137.104	apa_1_afe_1_ch_11.root	1	1	11	13	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1602	Oct-04-2024_1606	Good	0.082	0.234	720	28.668	0.036	0.03858	0.891	Good	-0.036	0.252	Only polyfit	1266	168	nan	nan	27.307	0.185
10.73.137.104	apa_1_afe_1_ch_12.root	1	1	12	14	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1606	Oct-04-2024_1610	Good	0.081	0.299	720	28.658	0.034	0.03848	0.951	Good	-0.034	0.272	Only polyfit	1299	144	nan	nan	27.262	0.158
10.73.137.104	apa_1_afe_1_ch_13.root	1	1	13	15	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1610	Oct-04-2024_1613	Good	0.082	0.265	720	28.660	0.036	0.03851	0.936	Good	-0.037	0.312	Only polyfit	1166	145	nan	nan	27.408	0.160
10.73.137.104	apa_1_afe_1_ch_14.root	1	1	14	16	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1614	Oct-04-2024_1617	Good	0.081	0.435	720	28.665	0.034	0.03850	0.947	Good	-0.033	0.244	Only polyfit	1261	143	nan	nan	27.310	0.157
10.73.137.104	apa_1_afe_1_ch_15.root	1	1	15	17	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1617	Oct-04-2024_1621	Good	0.079	0.223	720	28.646	0.035	0.03838	1.009	Good	-0.031	0.264	Only polyfit	1244	120	nan	nan	27.309	0.134
10.73.137.104	apa_1_afe_2_ch_16.root	1	2	16	20	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1621	Oct-04-2024_1625	Good	0.078	0.195	720	28.279	0.034	0.03901	0.195	Good	-0.045	0.152	Only polyfit	1121	79	nan	nan	27.075	0.091
10.73.137.104	apa_1_afe_2_ch_17.root	1	2	17	21	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1625	Oct-04-2024_1628	Good	0.076	0.128	720	28.286	0.036	0.03903	0.182	Good	-0.042	0.132	Only polyfit	1031	107	nan	nan	27.178	0.120
10.73.137.104	apa_1_afe_2_ch_18.root	1	2	18	22	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1628	Oct-04-2024_1632	Good	0.078	0.157	720	28.264	0.041	0.03889	0.261	Good	-0.043	0.164	Only polyfit	1050	115	nan	nan	27.136	0.130
10.73.137.104	apa_1_afe_2_ch_19.root	1	2	19	23	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1632	Oct-04-2024_1636	Good	0.081	0.146	720	28.271	0.037	0.03899	0.196	Good	-0.044	0.136	Only polyfit	982	126	nan	nan	27.215	0.141
10.73.137.104	apa_1_afe_2_ch_20.root	1	2	20	24	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1636	Oct-04-2024_1639	Good	0.078	0.129	720	28.260	0.038	0.03888	0.270	Good	-0.051	0.136	Only polyfit	863	119	nan	nan	27.333	0.133
10.73.137.104	apa_1_afe_2_ch_21.root	1	2	21	25	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1639	Oct-04-2024_1643	Good	0.080	0.162	720	28.267	0.042	0.03894	0.229	Good	-0.039	0.160	Only polyfit	1152	92	nan	nan	27.029	0.107
10.73.137.104	apa_1_afe_2_ch_22.root	1	2	22	26	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1643	Oct-04-2024_1647	Good	0.082	0.130	720	28.292	0.041	0.03910	0.140	Good	-0.043	0.127	Only polyfit	905	120	nan	nan	27.320	0.136
10.73.137.104	apa_1_afe_2_ch_23.root	1	2	23	27	FBK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1647	Oct-04-2024_1650	Good	0.080	0.161	720	28.269	0.041	0.03901	0.184	Good	-0.053	0.164	Only polyfit	1179	121	nan	nan	27.003	0.136
10.73.137.104	apa_1_afe_3_ch_24.root	1	3	24	30	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1650	Oct-04-2024_1654	Good	0.078	0.710	1090	43.709	0.051	0.03878	1.442	Good	-0.040	0.650	Only polyfit	1547	210	nan	nan	42.047	0.231
10.73.137.104	apa_1_afe_3_ch_25.root	1	3	25	31	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1654	Oct-04-2024_1658	Good	0.080	0.635	1090	43.708	0.053	0.03881	1.404	Good	-0.041	0.524	Only polyfit	1563	199	nan	nan	42.028	0.220
10.73.137.104	apa_1_afe_3_ch_26.root	1	3	26	32	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1658	Oct-04-2024_1702	Good	0.079	0.644	1090	43.720	0.055	0.03886	1.367	Good	-0.042	0.623	Only polyfit	1557	186	nan	nan	42.047	0.207
10.73.137.104	apa_1_afe_3_ch_27.root	1	3	27	33	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1702	Oct-04-2024_1705	Good	0.081	0.620	1090	43.716	0.051	0.03886	1.356	Good	-0.040	0.840	Only polyfit	1632	242	nan	nan	41.962	0.264
10.73.137.104	apa_1_afe_3_ch_28.root	1	3	28	34	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1705	Oct-04-2024_1709	Good	0.079	1.654	1100	44.115	0.049	0.03885	1.381	Good	-0.041	0.758	Only polyfit	1830	182	nan	nan	42.148	0.201
10.73.137.104	apa_1_afe_3_ch_29.root	1	3	29	35	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1709	Oct-04-2024_1713	Good	0.079	0.723	1100	44.107	0.041	0.03890	1.318	Good	-0.035	0.864	Only polyfit	1909	176	nan	nan	42.055	0.193
10.73.137.104	apa_1_afe_3_ch_30.root	1	3	30	36	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1713	Oct-04-2024_1717	Good	0.080	0.710	1100	44.097	0.049	0.03882	1.394	Good	-0.038	0.869	Only polyfit	1912	145	nan	nan	42.043	0.163
10.73.137.104	apa_1_afe_3_ch_31.root	1	3	31	37	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1717	Oct-04-2024_1720	Good	0.080	0.760	1100	44.104	0.048	0.03887	1.350	Good	-0.043	0.739	Only polyfit	1937	302	nan	nan	42.023	0.328
10.73.137.104	apa_1_afe_4_ch_32.root	1	4	32	40	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1720	Oct-04-2024_1724	Good	0.079	0.642	1110	43.991	0.033	0.03925	0.423	Good	-0.039	0.650	Only polyfit	1758	151	nan	nan	42.102	0.166
10.73.137.104	apa_1_afe_4_ch_33.root	1	4	33	41	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1724	Oct-04-2024_1728	Good	0.081	0.973	1020	40.471	0.099	0.03940	0.287	Good	-0.048	0.895	Only polyfit	639	25	nan	nan	39.785	0.103
10.73.137.104	apa_1_afe_4_ch_34.root	1	4	34	42	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1728	Oct-04-2024_1732	Good	0.080	0.616	1110	43.997	0.044	0.03931	0.365	Good	-0.041	0.594	Only polyfit	1704	138	nan	nan	42.166	0.155
10.73.137.104	apa_1_afe_4_ch_35.root	1	4	35	43	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1732	Oct-04-2024_1735	Good	0.080	0.437	1120	44.386	0.045	0.03928	0.395	Good	-0.040	0.483	Only polyfit	1746	178	nan	nan	42.510	0.197
10.73.137.104	apa_1_afe_4_ch_36.root	1	4	36	44	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1735	Oct-04-2024_1739	Good	0.077	0.516	1120	44.382	0.042	0.03921	0.462	Good	-0.039	0.614	Only polyfit	2052	272	nan	nan	42.176	0.295
10.73.137.104	apa_1_afe_4_ch_37.root	1	4	37	45	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1739	Oct-04-2024_1743	Good	0.079	0.601	1110	43.995	0.035	0.03925	0.425	Good	-0.043	0.717	Only polyfit	1716	221	nan	nan	42.151	0.240
10.73.137.104	apa_1_afe_4_ch_38.root	1	4	38	46	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1743	Oct-04-2024_1747	Good	0.081	0.483	1120	44.383	0.048	0.03921	0.470	Good	-0.036	0.590	Only polyfit	2080	171	nan	nan	42.148	0.189
10.73.137.104	apa_1_afe_4_ch_39.root	1	4	39	47	HPK	Oct-04-2024-run00	Oct-04-2024_1522	Oct-04-2024_1747	Oct-04-2024_1751	Good	0.080	0.741	1120	44.376	0.049	0.03919	0.489	Good	-0.035	0.643	Only polyfit	2118	232	nan	nan	42.100	0.254
